Barcode,Cost,ADJ,Source,Tag
198359415733,103.99,83.19,https://www.shopwss.com/products/60597406?variant=41069867663415,eligible-discount
198359415740,103.99,83.19,https://www.shopwss.com/products/60597406?variant=41069867696183,eligible-discount
198359415757,103.99,83.19,https://www.shopwss.com/products/60597406?variant=41069867728951,eligible-discount
198359415726,103.99,83.19,https://www.shopwss.com/products/60597406?variant=41069867761719,eligible-discount
198359415719,103.99,83.19,https://www.shopwss.com/products/60597406?variant=41069867794487,eligible-discount
198360197253,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821731383,eligible-discount
198360197260,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821764151,eligible-discount
198360197291,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821796919,eligible-discount
198360197284,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821829687,eligible-discount
198360197314,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821862455,eligible-discount
198360197277,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821895223,eligible-discount
198360197321,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821927991,eligible-discount
198360197307,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821960759,eligible-discount
198360197338,42.39,33.91,https://www.shopwss.com/products/60641295?variant=41072821993527,eligible-discount
198360199943,39.99,31.99,https://www.shopwss.com/products/60641256?variant=41073100390455,eligible-discount
198360199950,39.99,31.99,https://www.shopwss.com/products/60641256?variant=41073100423223,eligible-discount
198360199981,39.99,31.99,https://www.shopwss.com/products/60641256?variant=41073100455991,eligible-discount
198360199974,39.99,31.99,https://www.shopwss.com/products/60641256?variant=41073100488759,eligible-discount
