"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","List Price: 90 days avg.","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","List Price: 30 days avg.","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/71QMbnDxWUL.jpg;https://m.media-amazon.com/images/I/61HJ7Sh2bhL.jpg;https://m.media-amazon.com/images/I/61ed78lPW0L.jpg;https://m.media-amazon.com/images/I/61Ws8XLd3TL.jpg;https://m.media-amazon.com/images/I/61UiLvdwEjL.jpg;https://m.media-amazon.com/images/I/61drreuD4cL.jpg;https://m.media-amazon.com/images/I/61TVtuLIiML.jpg;https://m.media-amazon.com/images/I/71wakHq1GmL.jpg;https://m.media-amazon.com/images/I/71OnaZFAS8L.jpg","adidas Unisex Samba Indoor Sneaker, Black/White/Vivid Red, 11 US Men","NJG41","NJG41","197609834713","B0CKMLMNNS","$ 89.95","$ 89.95","$ 89.95","$ 89.95","$ 83.59","10","1493","6","$ 89.95","12 Women/11 Men","","Striped","Samba Indoor","Leather","fashion-sneakers","Size: 12 Women/11 Men; Color: Black/White/Vivid Red;","Black/White/Vivid Red","200","$ 90.00","1111","B0CKMRBH97","0197609834713","","$ 89.95","$ 90.00","0 %","$ 7.32","15 %","$ 13.49","$ 90.00","7","2023/10/06","adidas","","","Clothing, Shoes & Jewelry","adidas",""
"com","https://m.media-amazon.com/images/I/71QMbnDxWUL.jpg;https://m.media-amazon.com/images/I/61HJ7Sh2bhL.jpg;https://m.media-amazon.com/images/I/61ed78lPW0L.jpg;https://m.media-amazon.com/images/I/61Ws8XLd3TL.jpg;https://m.media-amazon.com/images/I/61UiLvdwEjL.jpg;https://m.media-amazon.com/images/I/61drreuD4cL.jpg;https://m.media-amazon.com/images/I/61TVtuLIiML.jpg;https://m.media-amazon.com/images/I/71wakHq1GmL.jpg;https://m.media-amazon.com/images/I/71OnaZFAS8L.jpg","adidas Unisex Samba Indoor Sneaker, Black/White/Vivid Red, 13 US Men","NJG41","NJG41","197609834652","B0CKMKWTPN","$ 89.95","$ 89.95","$ 89.95","$ 89.23","$ 77.75","3","1480","10","$ 89.95","14 Women/13 Men","","Striped","Samba Indoor","Leather","fashion-sneakers","Size: 14 Women/13 Men; Color: Black/White/Vivid Red;","Black/White/Vivid Red","50","$ 90.00","1106","B0CKMRBH97","0197609834652","","$ 89.95","$ 90.00","0 %","$ 7.48","15 %","$ 13.49","$ 90.00","12","2023/10/06","adidas","","","Clothing, Shoes & Jewelry","adidas",""
"com","https://m.media-amazon.com/images/I/71QMbnDxWUL.jpg;https://m.media-amazon.com/images/I/61HJ7Sh2bhL.jpg;https://m.media-amazon.com/images/I/61ed78lPW0L.jpg;https://m.media-amazon.com/images/I/61Ws8XLd3TL.jpg;https://m.media-amazon.com/images/I/61UiLvdwEjL.jpg;https://m.media-amazon.com/images/I/61drreuD4cL.jpg;https://m.media-amazon.com/images/I/61TVtuLIiML.jpg;https://m.media-amazon.com/images/I/71wakHq1GmL.jpg;https://m.media-amazon.com/images/I/71OnaZFAS8L.jpg","adidas Unisex Samba Indoor Sneaker, Black/White/Vivid Red, 10.5 US Men","NJG41","NJG41","197609834829","B0CKML13D6","$ 89.98","$ 89.95","$ 89.95","$ 89.95","$ 87.12","17","1510","5","$ 89.95","11.5 Women/10.5 Men","","Striped","Samba Indoor","Leather","soccer-shoes","Size: 11.5 Women/10.5 Men; Color: Black/White/Vivid Red;","Black/White/Vivid Red","200","$ 90.00","1106","B0CKMRBH97","0197609834829","","$ 89.95","$ 90.00","3 %","$ 7.32","15 %","$ 13.49","$ 90.00","5","2023/10/06","adidas","","","Clothing, Shoes & Jewelry","adidas",""
"com","https://m.media-amazon.com/images/I/71QMbnDxWUL.jpg;https://m.media-amazon.com/images/I/61HJ7Sh2bhL.jpg;https://m.media-amazon.com/images/I/61ed78lPW0L.jpg;https://m.media-amazon.com/images/I/61Ws8XLd3TL.jpg;https://m.media-amazon.com/images/I/61UiLvdwEjL.jpg;https://m.media-amazon.com/images/I/61drreuD4cL.jpg;https://m.media-amazon.com/images/I/61TVtuLIiML.jpg;https://m.media-amazon.com/images/I/71wakHq1GmL.jpg;https://m.media-amazon.com/images/I/71OnaZFAS8L.jpg","adidas Unisex Samba Indoor Sneaker, Black/White/Vivid Red, 6.5 US Men","NJG41","NJG41","197609834737","B0CKMMBDDJ","$ 89.95","$ 89.95","$ 89.95","$ 85.62","$ 83.35","36","1510","7","$ 89.95","7.5 Women/6.5 Men","","Striped","Samba Indoor","Leather","soccer-shoes","Size: 7.5 Women/6.5 Men; Color: Black/White/Vivid Red;","Black/White/Vivid Red","200","$ 90.00","1106","B0CKMRBH97","0197609834737","","$ 89.95","$ 90.00","0 %","$ 7.08","15 %","$ 13.49","$ 90.00","8","2023/10/06","adidas","","","Clothing, Shoes & Jewelry","adidas",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 13, Womens 15 Medium","207937-209","207937-209","196265860883","B0CVLHZ2QN","$ 57.93","$ 58.37","$ 58.37","$ 56.20","$ 52.72","-","7059","6","$ 59.45","15 Women/13 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 15 Women/13 Men; Color: Wheat;","Wheat","","$ 69.95","1118","B0CG112JCG","0196265860883","","","$ 117.95","100 %","$ 7.88","15 %","$ 8.76","$ 69.95","6","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 8, Womens 10 Medium","207937-209","207937-209","196265860975","B0CVLH2FB7","$ 69.90","$ 59.46","$ 59.46","$ 55.97","$ 55.30","-","7071","2","$ 59.45","10 Women/8 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 10 Women/8 Men; Color: Wheat;","Wheat","50","$ 69.95","1115","B0CG112JCG","0196265860975","","","$ 61.29","100 %","$ 7.48","15 %","$ 8.92","$ 69.95","2","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 9, Womens 11 Medium","207937-209","207937-209","196265860982","B0CVLJZGR1","$ 58.49","$ 58.08","$ 58.37","$ 56.97","$ 56.80","1","7069","7","$ 62.95","11 Women/9 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 11 Women/9 Men; Color: Wheat;","Wheat","","$ 69.95","1120","B0CG112JCG","0196265860982","","","$ 48.96","100 %","$ 7.48","15.01 %","$ 8.76","$ 69.95","7","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 6, Womens 8 Medium","207937-209","207937-209","196265860951","B0CVLHZ2QM","$ 53.15","$ 54.39","$ 55.95","$ 56.71","$ 52.29","2","7059","3","$ 59.45","8 Women/6 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 8 Women/6 Men; Color: Wheat;","Wheat","","$ 69.95","1116","B0CG112JCG","0196265860951","","","$ 60.85","78 %","$ 7.16","15 %","$ 8.39","$ 69.95","3","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clog, Black, 12 Women/10 Men","207937-001","207937","196265305346","B0BSG3DXPY","$ 52.54","$ 52.49","","","$ 69.48","116","7070","4","$ 43.85","13 Women/11 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 13 Women/11 Men; Color: Black;","Black","200","$ 69.99","1115","B0CG112JCG","0196265305346","","","$ 69.99","100 %","$ 8.04","15 %","-","$ 69.99","5","2023/02/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clogs, Black, 13 Men/15 Women","207937-001","207937","196265305360","B0BVDHJMJV","$ 52.53","$ 52.49","","$ 68.34","$ 69.70","90","7070","1","$ 43.85","15 Women/13 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 15 Women/13 Men; Color: Black;","Black","100","$ 69.99","1115","B0CG112JCG","0196265305360","","","$ 69.99","100 %","$ 8.20","15 %","-","$ 69.99","1","2023/02/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clogs, Black, 12 Men/14 Women","207937-001","207937","196265305353","B0BSG4JD7T","$ 52.75","$ 52.49","","$ 60.36","$ 69.55","130","7070","4","$ 43.85","14 Women/12 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 14 Women/12 Men; Color: Black;","Black","200","$ 69.99","1115","B0CG112JCG","0196265305353","","","$ 70.00","100 %","$ 7.72","15 %","-","$ 69.99","4","2023/03/25","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 7, Womens 9 Medium","207937-209","207937-209","196265860968","B0CVLK2V7Y","$ 58.37","$ 52.99","$ 52.99","$ 54.33","$ 53.49","1","7059","2","$ 62.95","9 Women/7 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 9 Women/7 Men; Color: Wheat;","Wheat","","$ 69.95","1115","B0CG112JCG","0196265860968","","","","100 %","$ 7.24","15 %","$ 7.95","$ 69.95","2","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 11, Womens 13 Medium","207937-209","207937-209","196265860869","B0CVLJ48TC","$ 57.53","$ 56.95","$ 56.95","$ 55.65","$ 53.56","1","7068","4","$ 59.45","13 Women/11 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 13 Women/11 Men; Color: Wheat;","Wheat","50","$ 69.95","1113","B0CG112JCG","0196265860869","","","$ 60.85","96 %","$ 7.48","15 %","$ 8.54","$ 69.95","4","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/71O8FUjcqdL.jpg;https://m.media-amazon.com/images/I/71wfPRvDNvL.jpg;https://m.media-amazon.com/images/I/81qXIKAT5oL.jpg;https://m.media-amazon.com/images/I/61AkPPfi2UL.jpg;https://m.media-amazon.com/images/I/71QgEDw0B2L.jpg;https://m.media-amazon.com/images/I/81fNymKnrBL.jpg;https://m.media-amazon.com/images/I/71CQskvmZ3L.jpg;https://m.media-amazon.com/images/I/71IYcEOxaIL.jpg","Crocs Unisex Echo Clog Wheat Mens 12, Womens 14 Medium","207937-209","207937-209","196265860876","B0CVLJ54HM","$ 55.28","$ 56.89","$ 59.46","$ 58.21","$ 55.02","2","7059","4","$ 59.45","14 Women/12 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 14 Women/12 Men; Color: Wheat;","Wheat","50","$ 69.95","1115","B0CG112JCG","0196265860876","","","$ 44.77","100 %","$ 8.12","15 %","$ 8.92","$ 69.95","4","2024/03/07","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clog, Black, 12 Women/10 Men","207937-001","207937","196265305339","B0BSG2S1YP","$ 52.63","$ 52.63","","$ 65.93","$ 65.65","167","7070","5","$ 43.85","12 Women/10 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 12 Women/10 Men; Color: Black;","Black","500","$ 69.99","1118","B0CG112JCG","0196265305339","","","$ 69.99","100 %","$ 8.20","15 %","-","$ 69.99","5","2023/02/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clog, Black, 12 Women/10 Men","207937-001","207937","196265305469","B0BSG4PWVM","$ 52.51","$ 52.49","","$ 54.05","$ 69.47","98","7070","2","$ 43.85","9 Women/7 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 9 Women/7 Men; Color: Black;","Black","100","$ 69.99","1114","B0CG112JCG","0196265305469","","","$ 69.99","100 %","$ 7.40","15 %","-","$ 69.99","2","2023/02/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex Clogs, Black, 6 UK Men/ 4 UK Women","207937-001-M7W9","207937-001","196265305469, 196265305629","B0C37GW4XH","","$ 94.00","","","","4","7060","5","$ 43.85","6 Women/7 Men","","Solid","Clogs","Croslite","clogs-and-mules-shoes","Size: 6 Women/7 Men; Color: Black;","Black","","","1119","B0CG112JCG","0196265305629, 0196265305469","","","","100 %","$ 6.05","15 %","-","","5","2023/05/20","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clog, Black, 8 Women/6 Men","207937-001","207937","196265305452","B0BSG2MJX7","$ 52.54","$ 52.49","","$ 59.05","$ 68.63","83","7070","3","$ 43.85","8 Women/6 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 8 Women/6 Men; Color: Black;","Black","100","$ 69.99","1118","B0CG112JCG","0196265305452","","","","100 %","$ 7.48","15 %","-","$ 69.99","4","2023/02/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex-Adult Echo Clogs, Black, 8 Men/10 Women","207937-001","207937","196265305476","B0BSG41GCC","$ 52.49","$ 52.49","","$ 64.35","$ 69.51","110","7070","3","$ 43.85","10 Women/8 Men","","Solid","Echo Clog","Ethylene Vinyl Acetate","clogs-and-mules-shoes","Size: 10 Women/8 Men; Color: Black;","Black","300","$ 69.99","1119","B0CG112JCG","0196265305476","","","$ 69.99","100 %","$ 8.36","15 %","-","$ 69.99","3","2023/02/09","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61CakAL-qOL.jpg;https://m.media-amazon.com/images/I/71l9u+zN1gL.jpg;https://m.media-amazon.com/images/I/716ubiwD1TL.jpg;https://m.media-amazon.com/images/I/71MBp0KpiVL.jpg;https://m.media-amazon.com/images/I/71-yQTz+6+L.jpg;https://m.media-amazon.com/images/I/71KStt3FtaL.jpg;https://m.media-amazon.com/images/I/71SrzaMGFPL.jpg","Crocs Unisex Echo Clog, Black, 7 UK Men/ 4 UK Women","207937-001-M8W10","207937-001","196265305476, 196265305636","B0C37KD8RY","","$ 95.80","","","$ 120.00","14","7058","5","-","7 UK Men/ 4 UK Women","","Solid","Clogs","Croslite","clogs-and-mules-shoes","Size: 7 UK Men/ 4 UK Women; Color: Black;","Black","","","1114","B0CG112JCG","0196265305636, 0196265305476","","","","100 %","$ 7.96","15 %","-","","5","2023/05/13","Crocs","Crocs","Crocs","Clothing, Shoes & Jewelry","Crocs",""
"com","https://m.media-amazon.com/images/I/61HdqFs9wbL.jpg;https://m.media-amazon.com/images/I/61zp0+YxmxL.jpg;https://m.media-amazon.com/images/I/61eOJrxF+HL.jpg;https://m.media-amazon.com/images/I/61yC-P94ZRL.jpg;https://m.media-amazon.com/images/I/61egNI6Q1lL.jpg;https://m.media-amazon.com/images/I/61WXyJj2F2L.jpg;https://m.media-amazon.com/images/I/61Gyxb4IChL.jpg","Skechers womens D'lites Fresh Start Wide Fashion Sneaker, White, 11 Wide US","11931-WSL","11931EW","889110405574","B014GNKL96","$ 59.45","$ 59.45","$ 59.45","$ 57.71","$ 52.46","598","35390","3","$ 59.23","11 Wide","","solid","D'lites Fresh Start Memory Foam Lace-up Sneaker","Leather","fashion-sneakers","Size: 11 Wide; Color: White/Silver;","White/Silver","100","$ 75.45","1184","B0DHW6F3CQ","0889110405574","","$ 59.45","$ 70.00","0 %","$ 7.48","14.99 %","$ 8.91","$ 78.00","3","2015/11/14","Skechers","Skechers","Skechers","Clothing, Shoes & Jewelry","Skechers",""
"com","https://m.media-amazon.com/images/I/61HdqFs9wbL.jpg;https://m.media-amazon.com/images/I/61zp0+YxmxL.jpg;https://m.media-amazon.com/images/I/61eOJrxF+HL.jpg;https://m.media-amazon.com/images/I/61yC-P94ZRL.jpg;https://m.media-amazon.com/images/I/61egNI6Q1lL.jpg;https://m.media-amazon.com/images/I/61WXyJj2F2L.jpg;https://m.media-amazon.com/images/I/61Gyxb4IChL.jpg","Skechers womens D'lites Fresh Start Wide Fashion Sneaker, White, 7.5 Wide US","11931-WSL","11931EW","794766620083, 889110405512","B014GNKD6M","","$ 71.99","","$ 59.99","$ 55.24","1214","35355","3","$ 59.23","7.5 Wide","","solid","D'lites Fresh Start Memory Foam Lace-up Sneaker","Leather","fashion-sneakers","Size: 7.5 Wide; Color: White/Silver;","White/Silver","","$ 75.45","1184","B0DHW6F3CQ","0889110405512","","","$ 70.00","100 %","$ 7.40","15 %","-","$ 78.00","3","2015/11/14","Skechers","Skechers","Skechers","Clothing, Shoes & Jewelry","Skechers",""
"com","https://m.media-amazon.com/images/I/61HdqFs9wbL.jpg;https://m.media-amazon.com/images/I/61zp0+YxmxL.jpg;https://m.media-amazon.com/images/I/61eOJrxF+HL.jpg;https://m.media-amazon.com/images/I/61yC-P94ZRL.jpg;https://m.media-amazon.com/images/I/61egNI6Q1lL.jpg;https://m.media-amazon.com/images/I/61WXyJj2F2L.jpg;https://m.media-amazon.com/images/I/61Gyxb4IChL.jpg","Skechers Sport Women's D'Lites Fresh Start Memory Foam Lace-up Sneaker,White Silver,6.5 W US","11931-WSL","11931WSL","889110405499","B014GNKALK","$ 59.45","$ 51.72","$ 51.72","$ 54.87","$ 51.20","591","35390","10","$ 59.45","6.5 Wide","","solid","D'lites Fresh Start Memory Foam Lace-up Sneaker","Smooth Leather and Synthetic","fashion-sneakers","Size: 6.5 Wide; Color: White/Silver;","White/Silver","100","$ 75.45","1175","B0DHW6F3CQ","0889110405499","00889110405499","$ 51.72","$ 71.94","0 %","$ 7.00","15 %","$ 7.76","$ 78.00","10","2015/11/14","Skechers","Skechers","Skechers","Clothing, Shoes & Jewelry","Skechers",""
"com","https://m.media-amazon.com/images/I/61HdqFs9wbL.jpg;https://m.media-amazon.com/images/I/61zp0+YxmxL.jpg;https://m.media-amazon.com/images/I/61eOJrxF+HL.jpg;https://m.media-amazon.com/images/I/61yC-P94ZRL.jpg;https://m.media-amazon.com/images/I/61egNI6Q1lL.jpg;https://m.media-amazon.com/images/I/61WXyJj2F2L.jpg;https://m.media-amazon.com/images/I/61Gyxb4IChL.jpg","Skechers womens D'lites Fresh Start Wide Fashion Sneaker, White, 8.5 Wide US","11931-WSL","11931EW","889110405536","B014GNKFZ6","$ 59.45","$ 59.45","$ 59.45","$ 53.16","$ 50.15","1711","35390","8","$ 59.45","8.5 Wide","","solid","D'lites Fresh Start Memory Foam Lace-up Sneaker","Leather","fashion-sneakers","Size: 8.5 Wide; Color: White/Silver;","White/Silver","300","$ 75.45","1175","B0DHW6F3CQ","0889110405536","00889110405536","$ 59.45","$ 71.94","0 %","$ 7.56","15 %","$ 8.92","$ 78.00","11","2015/11/14","Skechers","Skechers","Skechers","Clothing, Shoes & Jewelry","Skechers",""
"com","https://m.media-amazon.com/images/I/61HdqFs9wbL.jpg;https://m.media-amazon.com/images/I/61zp0+YxmxL.jpg;https://m.media-amazon.com/images/I/61eOJrxF+HL.jpg;https://m.media-amazon.com/images/I/61yC-P94ZRL.jpg;https://m.media-amazon.com/images/I/61egNI6Q1lL.jpg;https://m.media-amazon.com/images/I/61WXyJj2F2L.jpg;https://m.media-amazon.com/images/I/61Gyxb4IChL.jpg","Skechers Sport Women's D'Lites Memory Foam Lace-up Sneaker,White Silver,5 W US","11931-WSL","11931EW","889110405468","B014GNK5QA","$ 59.45","$ 48.15","$ 48.15","$ 49.22","$ 45.64","113","35390","4","$ 59.45","5 Wide","","solid","D'lites Fresh Start Memory Foam Lace-up Sneaker","Leather","fashion-sneakers","Size: 5 Wide; Color: White/Silver;","White/Silver","","$ 75.46","1191","B0DHW6F3CQ","0889110405468","00889110405468","$ 48.15","$ 69.99","0 %","$ 6.85","14.99 %","$ 7.22","$ 78.00","4","2015/11/14","Skechers","Skechers","Skechers","Clothing, Shoes & Jewelry","Skechers",""
