UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Source, Tag
196265747047,B0CQRB1NRW,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 8 Medium,22.39,34.95000076293945,2.3300012207031244,10.406436894609756%,9,25,8 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086546999,eligible-discount
196265146420,B09NMCWVTR,Crocs Classic Clogs (Little Kid/Big Kid) Blue Bolt 2 Little Kid M,25.59,0,0,,7,25,2 Little Kid,Blue Bolt,https://www.shopwss.com/products/206991_4kz?variant=40942457880631,eligible-discount
196265650569,B0CJTF387X,Crocs Classic Clogs (Little Kid/Big Kid) Galaxy 3 Little Kid M,25.59,39.95000076293945,2.4500009155273403,9.574055941880971%,2,25,3 Little Kid,Galaxy,https://www.shopwss.com/products/206991_5aj?variant=40943455961143,eligible-discount
196265650521,B0CJT2J7X5,Crocs Classic Clogs (Little Kid/Big Kid) Galaxy 12 Little Kid M,25.59,39.95000076293945,2.7100011444091763,10.590078719848286%,7,25,12 Little Kid,Galaxy,https://www.shopwss.com/products/206991_5aj?variant=40943455895607,eligible-discount
196265650514,B0CJT47Q5V,Crocs Kids Unisex Classic Clogs (Little Kid/Big Kid) Galaxy 11M Little Kid,25.59,39.95000076293945,2.9500009155273403,11.52794417947378%,1,25,11 Little Kid,Galaxy,https://www.shopwss.com/products/206991_5aj?variant=40943455862839,eligible-discount
196265650538,B0CJT8KMQ3,Crocs Classic Clogs (Little Kid/Big Kid) Galaxy 13 Little Kid M,25.59,39.95000076293945,2.7100011444091763,10.590078719848286%,3,25,13 Little Kid,Galaxy,https://www.shopwss.com/products/206991_5aj?variant=40943455928375,eligible-discount
196265395422,B0BWH2BW2L,Crocs Classic Clogs (Little Kid/Big Kid) Varsity Red 3 Little Kid M,25.59,39.95000076293945,2.160000953674313,8.440800913146983%,6,25,3 Little Kid,Varsity Red,https://www.shopwss.com/products/206991_6wc?variant=40943455010871,eligible-discount
196265395224,B0BX7F2H1D,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 4 Toddler M,22.39,34.68000030517578,2.10000072479248,9.379190374240643%,6,25,4 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448391735,eligible-discount
196265395231,B0BX7FYS1R,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 5 Toddler M,22.39,34.95000076293945,2.3300012207031244,10.406436894609756%,5,25,5 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448424503,eligible-discount
196265395262,B0BX7G27FN,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 8 Toddler M,22.39,34.95000076293945,1.8000010108947748,8.039307775322799%,7,25,8 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448522807,eligible-discount
196265395279,B0BX7HJ6WP,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 9 Toddler M,22.39,0,0,,2,25,9 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448555575,eligible-discount
196265395255,B0BX7HPWTK,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 7 Toddler M,22.39,34.95000076293945,1.8000010108947748,8.039307775322799%,5,25,7 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448457271,eligible-discount
196265395248,B0BX7GW3X2,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 6 Toddler M,22.39,34.95000076293945,2.770000801086425,12.371598039689259%,4,25,6 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448490039,eligible-discount
196265650583,B0CJTC6BJD,Crocs Classic Clogs (Little Kid/Big Kid) Galaxy 5 Big Kid M,25.59,39.95000076293945,1.7500011062622036,6.838613154600248%,6,25,5 Big Kid,Galaxy,https://www.shopwss.com/products/206991_5ajy?variant=40943455797303,eligible-discount
196265650361,B0CJTDBPNW,Crocs Kids Unisex Classic Clogs (Toddler) Galaxy 4M Toddler,22.39,0,0,,2,25,4 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456059447,eligible-discount
196265650408,B0CJTFCHGS,Crocs Classic Clogs (Toddler) Galaxy 8 Toddler M,22.39,34.95000076293945,2.040000782012939,9.111213854457075%,5,25,8 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456190519,eligible-discount
196265395439,B0BWHJ6DTH,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Varsity Red 4 Big Kid M,25.59,39.95000076293945,0.970000896453854,3.7905466840713324%,4,25,4 Big Kid,Varsity Red,https://www.shopwss.com/products/206991_6wcy?variant=40943454814263,eligible-discount
196265650392,B0CJTBG823,Crocs Classic Clogs (Toddler) Galaxy 7 Toddler M,22.39,34.95000076293945,2.040000782012939,9.111213854457075%,3,25,7 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456124983,eligible-discount
196265650415,B0CJTFZK2H,Crocs Classic Clogs (Toddler) Galaxy 9 Toddler M,22.39,34.95000076293945,2.420000896453857,10.808400609441076%,5,25,9 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456223287,eligible-discount
196265650576,B0CJT4RVMQ,Crocs Classic Clogs (Little Kid/Big Kid) Galaxy 4 Big Kid M,25.59,39.95000076293945,2.160000953674313,8.440800913146983%,6,25,4 Big Kid,Galaxy,https://www.shopwss.com/products/206991_5ajy?variant=40943455764535,eligible-discount
196265650385,B0CJT6ZW4N,Crocs Kids Unisex Classic Clogs (Toddler) Galaxy 6M Toddler,22.39,34.95000076293945,1.9000009155273432,8.485935308295414%,4,25,6 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456157751,eligible-discount
196265650354,B0CJT7B6HH,Crocs Classic Clogs (Toddler) Galaxy 10 Toddler M,22.39,34.95000076293945,1.4000009155273432,6.252795513744275%,5,25,10 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456256055,eligible-discount
196265650378,B0CJT8WXF6,Crocs Classic Clogs (Toddler) Galaxy 5 Toddler M,22.39,34.95000076293945,2.420000896453857,10.808400609441076%,4,25,5 Toddler,Galaxy,https://www.shopwss.com/products/206990_5aj?variant=40943456092215,eligible-discount
196265395453,B0BWH5YRPC,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Varsity Red 6 Big Kid M,25.59,39.95000076293945,1.2100011444091763,4.728414007069857%,2,25,6 Big Kid,Varsity Red,https://www.shopwss.com/products/206991_6wcy?variant=40943454879799,eligible-discount
196265146352,B09NMC13G1,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 7 Toddler M,22.39,34.95000076293945,1.9500011062622065,8.709250139625754%,16,25,7 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458077239,eligible-discount
196265146321,B09NMD7899,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 4 Toddler M,22.39,34.95000076293945,-0.07999910354614315,-0.3572983633146188%,5,25,4 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458011703,eligible-discount
191448732896,B09643CNKN,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Black 9 Toddler M,22.39,34.95000076293945,1.5500010108947748,6.92273787804723%,5,25,9 Toddler,Black,https://www.shopwss.com/products/206990-001?variant=40942401257527,eligible-discount
191448734463,B09642GHMS,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Slate Grey 11 Little Kid M,25.59,39.95000076293945,2.850001010894772,11.137166904629824%,2,25,11 Little Kid,Slate Grey,https://www.shopwss.com/products/206991_0da?variant=40942543601719,eligible-discount
196265146314,B09NMFCJ61,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 10 Toddler M,22.39,34.95000076293945,-0.07999910354614315,-0.3572983633146188%,16,25,10 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458208311,eligible-discount
196265146345,B09NMCDR7V,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 6 Toddler M,22.39,34.72999954223633,1.7599996185302729,7.860650373069553%,14,25,6 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458110007,eligible-discount
196265146369,B09NMFFG8B,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 8 Toddler M,22.39,34.91999816894531,1.9199985122680658,8.575250166449603%,15,25,8 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458142775,eligible-discount
196265146376,B09NMCQDC8,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 9 Toddler M,22.39,34.95000076293945,2.3300012207031244,10.406436894609756%,16,25,9 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458175543,eligible-discount
191448735064,B09641H5TG,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Navy 4 Big Kid M,25.59,39.95000076293945,3.3800012207031216,13.208289256362335%,5,25,4 Big Kid,Navy,https://www.shopwss.com/products/206991_410y?variant=40942452178999,eligible-discount
196265253487,B0BP5X3G2S,Crocs Classic Littles Clogs (Infant) Blue Bolt 2-3 Infant M,15.99,24.950000762939453,1.0700006580352763,6.691686416730934%,4,25,2-3 Infant,Blue Bolt,https://www.shopwss.com/products/11441_4kz?variant=40943325839415,eligible-discount
198445102776,B0D2NVHB1S,Crocs Unisex Classic Clogs (Toddler) Mystic Purple 7 Medium,22.39,0,0,,5,26,7 Toddler,Mystic Purple,https://www.shopwss.com/products/206990_5bn?variant=41435219001399,eligible-discount
198445103056,B0D2NVBFYK,Crocs Unisex Classic Clogs (Little Kid/Big Kid) Mystic Purple 2 Medium,25.59,0,0,,5,26,2 Little Kid,Mystic Purple,https://www.shopwss.com/products/206991_5bn?variant=41435218837559,eligible-discount
196265800629,B0CQY3QYW4,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Venetian Blue 4 Medium,25.59,38.95000076293945,0.20000043869018214,0.7815570093402976%,4,26,4 Big Kid,Venetian Blue,https://www.shopwss.com/products/206991_4oxy?variant=40951085695031,eligible-discount
196265800674,B0CQR918RH,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 13 Medium,25.59,39.95000076293945,2.3200008010864224,9.066044552897313%,2,26,13 Little Kid,Pink Crush,https://www.shopwss.com/products/206991_6tw?variant=40951086284855,eligible-discount
196265800650,B0CQR9B9VY,Crocs Kids Unisex Classic Clogs (Little Kid/Toddler/Big Kid) Pink Crush 11 Medium,25.59,39.95000076293945,2.5000011062622036,9.769445510989463%,4,26,11 Little Kid,Pink Crush,https://www.shopwss.com/products/206991_6tw?variant=40951086219319,eligible-discount
196265746996,B0CQRBCKBH,Crocs Kids Unisex Classic Clogs (Toddler) Pink Crush 10 Medium,22.39,34.95000076293945,0.7000011062622065,3.126400653247907%,11,26,10 Toddler,Pink Crush,https://www.shopwss.com/products/206990_6tw?variant=40951086612535,eligible-discount
191448734456,B07N88QYPD,Crocs Classic Clog (Toddler/Little Kid/Big Kid) Black 6 Big Kid M,25.59,49.95000076293945,9.710001144409176,37.94451404614762%,7,26,6 Big Kid,Black,https://www.shopwss.com/products/206991_001y?variant=40942452113463,eligible-discount
196265146413,B09NMDC3Q8,Crocs Classic Clogs (Little Kid/Big Kid) Blue Bolt 1 Little Kid M,25.59,0,0,,4,26,1 Little Kid,Blue Bolt,https://www.shopwss.com/products/206991_4kz?variant=40942457847863,eligible-discount
196265146406,B09NMCX8MC,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Blue Bolt 13 Little Kid M,25.59,0,0,,2,26,13 Little Kid,Blue Bolt,https://www.shopwss.com/products/206991_4kz?variant=40942457782327,eligible-discount
196265146383,B09NM9VR8P,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Blue Bolt 11 Little Kid M,25.59,0,0,,6,26,11 Little Kid,Blue Bolt,https://www.shopwss.com/products/206991_4kz?variant=40942457716791,eligible-discount
196265146437,B09NMCNJVC,Crocs Classic Clogs (Little Kid/Big Kid) Blue Bolt 3 Little Kid M,25.59,0,0,,3,26,3 Little Kid,Blue Bolt,https://www.shopwss.com/products/206991_4kz?variant=40942457815095,eligible-discount
196265395378,B0BWH81P1R,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Varsity Red 11 Little Kid M,25.59,39.95000076293945,2.850001010894772,11.137166904629824%,6,26,11 Little Kid,Varsity Red,https://www.shopwss.com/products/206991_6wc?variant=40943454912567,eligible-discount
196265395408,B0BWHKBQDY,Crocs Classic Clogs (Little Kid/Big Kid) Varsity Red 1 Little Kid M,25.59,39.95000076293945,2.3200008010864224,9.066044552897313%,6,26,1 Little Kid,Varsity Red,https://www.shopwss.com/products/206991_6wc?variant=40943455043639,eligible-discount
196265395392,B0BWH7KD15,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Varsity Red 13 Little Kid M,25.59,0,0,,6,26,13 Little Kid,Varsity Red,https://www.shopwss.com/products/206991_6wc?variant=40943454978103,eligible-discount
196265395385,B0BWHBBZYX,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Varsity Red 12 Little Kid M,25.59,39.95000076293945,2.600001010894772,10.16022278583342%,7,26,12 Little Kid,Varsity Red,https://www.shopwss.com/products/206991_6wc?variant=40943454945335,eligible-discount
196265395217,B0BX7GMJVH,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Varsity Red 10 Toddler M,22.39,0,0,,2,26,10 Toddler,Varsity Red,https://www.shopwss.com/products/206990_6wc?variant=40943448588343,eligible-discount
196265395415,B0BWH9M5M3,Crocs Classic Clogs (Little Kid/Big Kid) Varsity Red 2 Little Kid M,25.59,39.95000076293945,1.1300012207031216,4.4157921871946915%,5,26,2 Little Kid,Varsity Red,https://www.shopwss.com/products/206991_6wc?variant=40943455076407,eligible-discount
196265395446,B0BWHDDH6W,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Varsity Red 5 Big Kid M,25.59,39.95000076293945,1.3700009918212857,5.353657646820186%,4,26,5 Big Kid,Varsity Red,https://www.shopwss.com/products/206991_6wcy?variant=40943454847031,eligible-discount
196265146338,B09NMC36Z6,Crocs Kids Classic Clog (Toddler) - Clogs for Kids - Synthetic Upper - Ventilation Holes - Round Toe Blue Bolt 5 Toddler M,22.39,34.939998626708984,2.3199990844726557,10.361764557716192%,11,26,5 Toddler,Blue Bolt,https://www.shopwss.com/products/206990_4kz?variant=40942458044471,eligible-discount
191448735064,B07N89DVYC,"Crocs Classic Clog, Navy, 5 US Unisex Big Kid",25.59,0,0,,1,26,5 Big Kid,Navy,https://www.shopwss.com/products/206991_410y?variant=40942452178999,eligible-discount
191448735026,B09642M3S3,Crocs Kids Classic Clog (Little Kid/Big Kid) - Clogs for Kids - Synthetic Lining - Circulation Nubs Navy 13 Little Kid M,25.59,39.95000076293945,2.3200008010864224,9.066044552897313%,3,26,13 Little Kid,Navy,https://www.shopwss.com/products/206991_410?variant=40942438645815,eligible-discount
196265423323,B0CLBMWSCV,Crocs Unisex Classic Littles Clogs (Infant) Black 2 Medium,15.99,24.950000762939453,1.0700006580352763,6.691686416730934%,3,26,2 Infant,Black,https://www.shopwss.com/products/11441_001?variant=40943339896887,eligible-discount
196265168576,B0CLBVVQ5P,Crocs Unisex Classic Littles Clogs (Infant) White 2 Medium,15.99,24.950000762939453,1.0700006580352763,6.691686416730934%,5,26,2 Infant,White,https://www.shopwss.com/products/11441_100?variant=40943325806647,eligible-discount
196474620858,B0C2JY7T82,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.019997825622561,-14.628042979000961%,2,208,7.5,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554340919,eligible-discount
196474618596,B0C2JY5L5T,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-6.609997978210451,-13.773698641822152%,2,208,5.5,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554209847,eligible-discount
196474620841,B0C2JY8L7N,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.559997787475588,-15.753277323349838%,2,208,8,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554373687,eligible-discount
196474618602,B0C2JYWHZ8,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.559997787475588,-15.753277323349838%,2,208,8.5,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554406455,eligible-discount
196474620872,B0C2JYK3Z6,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-6.609997978210451,-13.773698641822152%,2,208,6,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554242615,eligible-discount
196474620803,B0C2JZLKLQ,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.019997825622561,-14.628042979000961%,1,208,7,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554275383,eligible-discount
196474620865,B0C2JZRG9H,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-6.609997978210451,-13.773698641822152%,2,208,6.5,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554308151,eligible-discount
196474618619,B0C2K11Z7L,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.559997787475588,-15.753277323349838%,2,208,9.5,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554471991,eligible-discount
196474620834,B0C2JXSCKP,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.559997787475588,-15.753277323349838%,2,208,9,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554439223,eligible-discount
196474620810,B0C2JXPNY6,adidas Women's VL Court 3.0 Sneaker,47.99,55.9900016784668,-7.559997787475588,-15.753277323349838%,2,208,10,Black/White/Gum,https://www.shopwss.com/products/id8796?variant=41323554504759,eligible-discount
196474626393,B0C2JZJN6D,adidas Women's VL Court 3.0 Sneaker,47.99,56.25,-7.339999427795412,-15.294851902053368%,7,208,10,White/Black/Grey,https://www.shopwss.com/products/id8797?variant=40943289008183,eligible-discount
196474626331,B0C2JYHNCQ,adidas Women's VL Court 3.0 Sneaker,47.99,56.25,-6.389999618530275,-13.315273220525684%,3,208,5,White/Black/Grey,https://www.shopwss.com/products/id8797?variant=40943288778807,eligible-discount
