UPC,Price,Variation,Source Link
197500242938,44.10,15H/345,https://www.calvinklein.us/en/sale/men/tops/refined-cotton-stretch-slim-fit-dress-shirt/3701870-TTY.html?journey=new-to-sale
196807862283,26.55,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-QX6.html?journey=new-to-sale
198294596375,40.05,L,https://www.calvinklein.us/en/sale/women/pants/matte-satin-midi-skirt/44B608G-UB1.html?journey=new-to-sale
198294468542,62.55,L,https://www.calvinklein.us/en/women/apparel/tops/ribbed-crop-polo-sweater/47AB304-YAA.html?journey=new-to-sale
196807673100,20.00,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-P7A.html?journey=new-to-sale
196807851683,6.75,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/icon-logo-lace-hipster/QD5285-LRF.html?journey=new-to-sale
198294464681,35.55,L,https://www.calvinklein.us/en/women/apparel/bottoms/ponte-skinny-fit-pants/44B691G-RMF.html?journey=new-to-sale
196807878666,24.75,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-QX6.html?journey=new-to-sale
198294329720,58.05,L,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-CEF.html?journey=new-to-sale
196807862191,26.55,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-skirt/QS7350-HGS.html?journey=new-to-sale
196807623662,9.90,L,https://www.calvinklein.us/en/sale/women/underwear-loungewear/attraction-hipster/QF7932-TQO.html?journey=new-to-sale
198294442054,40.05,XL,https://www.calvinklein.us/en/women/apparel/tops/archive-logo-fleece-relaxed-sweatshirt/47B236G-UB1.html?journey=new-to-sale
196807878567,24.75,L,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-leggings/QS7220-HGS.html?journey=new-to-sale
198294329614,58.05,XL,https://www.calvinklein.us/en/men/apparel/tops/fine-knit-lyocell-blend-polo-shirt/4LB255G-RMG.html?journey=new-to-sale
198294718012,33.75,XL,https://www.calvinklein.us/en/sale/men/bottoms/archive-logo-fleece-joggers/40QM432-CKM.html?journey=new-to-sale
196807878420,22.50,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-HGS.html?journey=new-to-sale
196807878475,22.50,XL,https://www.calvinklein.us/en/sale/women/lounge-sleep/cotton-stretch-rib-bike-shorts/QS7216-FCG.html?journey=new-to-sale
198294445697,40.05,XL,https://www.calvinklein.us/en/sale/women/tops/open-knit-relaxed-polo-sweater/47B331G-FPU.html?journey=new-to-sale
