API URLs,Original URLs
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D669421S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D669421S,https://www.michaels.com/product/fabercastell-sketching-accessories-set-D669421S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D260098S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D260098S,https://www.michaels.com/product/winsor-newton-brushmarker-essential-collection-D260098S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D617849S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D617849S,https://www.michaels.com/product/staedtler-double-ended-calligraphy-markers-set-D617849S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10692710&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10692710,https://www.michaels.com/product/42-piece-artist's-coloring-sketching-set-by-artist's-loft-10692710?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D260700S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D260700S,https://www.michaels.com/product/uniball-super-ink-vibrant-waterproof-ink-12-color-gel-pen-set-D260700S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10230285&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10230285,https://www.michaels.com/product/copic-bold-primaries-sketch-marker-set-10230285?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D589234S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D589234S,https://www.michaels.com/product/prismacolor-premier-colerase-12-piece-erasable-color-pencil-set-D589234S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10670566&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10670566,https://www.michaels.com/product/uni-posca-pc1m-16-color-extra-fine-tapered-tip-paint-marker-set-10670566?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D589232S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D589232S,https://www.michaels.com/product/royal-langnickel-24-piece-brights-color-pencil-set-D589232S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621990S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621990S,https://www.michaels.com/product/gelly-roll-medium-point-white-pens-6ct-D621990S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10542591&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10542591,https://www.michaels.com/product/sharpie-fine-point-permanent-markers-black-12-pack-10542591?michaelsStore=5804&inv=10
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10715679&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10715679,https://www.michaels.com/product/gelly-roll-metallic-medium-retractable-pen-set-10715679?michaelsStore=5804&inv=5
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10556836&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10556834,10556836",https://www.michaels.com/product/winsor-newton-studio-collection-graphite-pencil-tin-set-10556836?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10582826&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10582826,https://www.michaels.com/product/sharpie-fine-point-metallic-permanent-markers-10582826?michaelsStore=5804&inv=6
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10582287&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10582287,https://www.michaels.com/product/copic-floral-favorites-1-sketch-marker-set-10582287
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10715676&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10715676,https://www.michaels.com/product/gelly-roll-craft-medium-retractable-gel-pen-set-10715676?michaelsStore=5804&inv=5
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10597727&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10597727,https://www.michaels.com/product/pastel-level-2-dual-tip-sketch-marker-set-by-artists-loft-10597727?michaelsStore=5804&inv=8
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622934S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622934S,https://www.michaels.com/product/pro-art-4-piece-artist-pen-illustraton-marker-set-D622934S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D621948S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D621948S,https://www.michaels.com/product/pilot-frixion-ball-clicker-black-erasable-extra-fine-point-pens-D621948S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D504736S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D504736S,https://www.michaels.com/product/prima-art-philosophy-rustic-water-soluble-oil-pastel-set-D504736S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622935S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622935S,https://www.michaels.com/product/pro-art-8-piece-artist-pen-illustraton-marker-set-D622935S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622017S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622017S,https://www.michaels.com/product/paper-mate-inkjoy-black-gel-pens-6ct-D622017S
"https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10465071&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10465072,10465071,10465070",https://www.michaels.com/product/staedtler-triangular-colored-pencils-10465071?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10555777&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10555777,https://www.michaels.com/product/copic-secondary-tones-sketch-marker-set-10555777?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10335895&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10335895,https://www.michaels.com/product/sketching-pencil-6-piece-set-by-artist's-loft-10335895?michaelsStore=5804&inv=3
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D622002S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D622002S,https://www.michaels.com/product/pigma-micron-brush-gray-black-set-10ct-D622002S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10712543&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10712543,https://www.michaels.com/product/metallic-colored-pencils-by-artist's-loft-10712543?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10555324&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10555324,https://www.michaels.com/product/tombow-mono-drawing-pen-set-10555324?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10597039&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10597039,https://www.michaels.com/product/black-illustration-pens-by-artists-loft-10597039?michaelsStore=5804&inv=1
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=10712684&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=10712684,https://www.michaels.com/product/metallic-acrylic-paint-marker-set-by-artist's-loft-10712684?michaelsStore=5804&inv=2
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D612264S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D612264S,https://www.michaels.com/product/manuscript-callicreative-10-color-chisel-duotip-marker-set-D612264S
https://www.michaels.com/api/product/v2/sub-skus?source=pdpPage&orginSkuNumber=D273517S&michaelsStoreId=9055&isNewUIMkpMik=false&skuNumbers=D273517S,https://www.michaels.com/product/yasutomo-gel-xtreme-7-color-metallic-pen-set-D273517S
