upc,price,variation,source_url
'197674413721,12.5,WHITE,https://us.puma.com/us/en/pd/Force-3.0-Stretch-Fit-Cap/942579?swatch=02
'197674413769,12.5,MEDIUM BLUE,https://us.puma.com/us/en/pd/Force-3.0-Stretch-Fit-Cap/942579?swatch=03
'197674413738,12.5,MEDIUM RED,https://us.puma.com/us/en/pd/Force-3.0-Stretch-Fit-Cap/942579?swatch=04
'198555664294,25,BLUE/BLACK,https://us.puma.com/us/en/pd/Force-3.0-Stretch-Fit-Cap/942579?swatch=06
'198555664324,12.5,BURGUNDY,https://us.puma.com/us/en/pd/Force-3.0-Stretch-Fit-Cap/942579?swatch=07
'197674583127,42.5,Cool Light Gray-Cool Dark Gray-Sunny Yellow,https://us.puma.com/us/en/pd/Reflect-Lite-Trail-Marbled-Men's-Running-Shoes/312332?swatch=01
'196859716213,30,Pro Blue-M color,https://us.puma.com/us/en/pd/2-Piece-BMW-M-Motorsport-Tee-Toddlers'-Set/624209?swatch=04
'197672021157,35,PUMA Black-Sunset Glow,https://us.puma.com/us/en/pd/Amplifier-Speckle-Women's-Sneakers/399145?swatch=02
'197674908814,29.99,PUMA White-Safe Lake-PUMA Silver,https://us.puma.com/us/en/pd/Amplifier-Speckle-Women's-Sneakers/399145?swatch=05
'197672218298,7.5,PUMA White-multicolor,https://us.puma.com/us/en/pd/Orbita-La-Liga-1-Mini-Soccer-Ball/084289?swatch=01
'197672218304,15,Pelé Yellow-multicolor,https://us.puma.com/us/en/pd/Orbita-La-Liga-1-Mini-Soccer-Ball/084289?swatch=02
'197672218311,7.5,Fluo Orange-multicolor,https://us.puma.com/us/en/pd/Orbita-La-Liga-1-Mini-Soccer-Ball/084289?swatch=03
'197670436151,54.99,PUMA White-PUMA White-PUMA Silver,https://us.puma.com/us/en/pd/Karmen-II-Idol-Women's-Sneakers/397461?swatch=02
'197670737777,69.99,PUMA White-Mauve Mist-Feather Gray,https://us.puma.com/us/en/pd/Karmen-II-Idol-Women's-Sneakers/397461?swatch=04
'197673744086,35.99,PUMA White-PUMA Black-Feather Gray,https://us.puma.com/us/en/pd/Karmen-II-Idol-Women's-Sneakers/397461?swatch=09
'197673734926,37.5,PUMA White-Alpine Snow-Rose Quartz,https://us.puma.com/us/en/pd/Karmen-II-Idol-Women's-Sneakers/397461?swatch=10
'198551766350,45.99,PUMA White-Poised Pink-Jasmine Flower,https://us.puma.com/us/en/pd/Karmen-II-Idol-Women's-Sneakers/397461?swatch=15
'197674268499,6.5,Yellow Alert-Matte Aged Silver-Sun Struck,https://us.puma.com/us/en/pd/PUMA-Big-Cat-Mini-Football/084591?swatch=02
'197672021676,35,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/Amplifier-Men's-Wide-Sneakers/399446?swatch=01
'197672021935,49.99,PUMA Black-Cool Dark Gray,https://us.puma.com/us/en/pd/Amplifier-Men's-Wide-Sneakers/399446?swatch=07
'197672022185,35,Cool Dark Gray-Electric Lime-PUMA Black-PUMA Team Royal,https://us.puma.com/us/en/pd/Amplifier-Men's-Wide-Sneakers/399446?swatch=08
'195551110053,11.99,Black,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=01
'195551110022,14.99,Grey/White,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=02
'195551110091,30,Blue/White,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=03
'195730707302,17.99,BRIGHT BLUE,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=05
'195730707340,11.99,OLIVE/KHAKI,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=07
'196857515849,30,MEDIUM BROWN,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=09
'196857515863,9.99,LT PASTEL GREEN,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=10
'196857515887,14.99,MEDIUM BLUE,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=11
'197646439179,11.99,LT BLUE/PASTEL,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=13
'197672266190,11.99,BLACK COMBO,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=14
'197672266213,15,DARK RED,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=15
'197672266237,15,BLUE,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=16
'197672266251,15,DARK ORANGE,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=17
'197672266275,15,MEDIUM GREEN,https://us.puma.com/us/en/pd/PUMA-Sonic-Stretch-Fit-Baseball-Hat/858963?swatch=18
'197672298405,10,BLACK,https://us.puma.com/us/en/pd/Big-Kids'-Bucket-Cap/942298?swatch=01
'197672298399,10,IVORY,https://us.puma.com/us/en/pd/Big-Kids'-Bucket-Cap/942298?swatch=02
'196858311891,45,PUMA Black,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Crossbody-Bag/090385?swatch=01
'197646557385,22.5,PUMA Black-AOP,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Crossbody-Bag/090385?swatch=02
'197671111514,35,PUMA Black,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Race-Men's-Shorts/627051?swatch=01
'197671379990,29.99,Rosso Corsa,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Race-Men's-Shorts/627051?swatch=02
'197670791519,40,Vapor Gray-Dark Myrtle-PUMA White,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Lux-SD-Sneakers/395080?swatch=04
'197670397186,35.99,Intense Red-Club Navy-PUMA White,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Lux-SD-Sneakers/395080?swatch=05
'197673881156,40,Vapor Gray-Red Fire-PUMA White,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Lux-SD-Sneakers/395080?swatch=07
'197673842454,29.99,PUMA White-Alpine Snow-Chocotart,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Lux-SD-Sneakers/395080?swatch=08
'197673856888,29.99,PUMA White-Green Moon-New Navy,https://us.puma.com/us/en/pd/PUMA-Caven-2.0-Lux-SD-Sneakers/395080?swatch=09
'197674961260,37.5,PUMA Black-Cool Cobalt,https://us.puma.com/us/en/pd/BMW-MMS-Easy-Rider-Big-Kids'-Sneakers/309052?swatch=01
'197674961338,37.5,PUMA White-Cool Cobalt,https://us.puma.com/us/en/pd/BMW-MMS-Easy-Rider-Big-Kids'-Sneakers/309052?swatch=02
'197671262926,60,PUMA Black,https://us.puma.com/us/en/pd/Ferrari-Style-Sweat-Jacket-Men/627094?swatch=01
'197671435436,60,Rosso Corsa,https://us.puma.com/us/en/pd/Ferrari-Style-Sweat-Jacket-Men/627094?swatch=02
'196857528054,7.99,BLACK/WHITE,https://us.puma.com/us/en/pd/Long-Knit-Beanie/859595?swatch=01
'196857528061,25,NAVY,https://us.puma.com/us/en/pd/Long-Knit-Beanie/859595?swatch=02
'197672266299,12.5,GREY/RED,https://us.puma.com/us/en/pd/Long-Knit-Beanie/859595?swatch=04
'197672266305,12.5,DARK RED,https://us.puma.com/us/en/pd/Long-Knit-Beanie/859595?swatch=05
'197672266312,12.5,CREAM/BLUE,https://us.puma.com/us/en/pd/Long-Knit-Beanie/859595?swatch=06
'198555667820,12.5,IVORY,https://us.puma.com/us/en/pd/TONAL-JUMPCAT-ADJUSTABLE-CAP/943286?swatch=02
'198555667806,12.5,MEDIUM PURPLE,https://us.puma.com/us/en/pd/TONAL-JUMPCAT-ADJUSTABLE-CAP/943286?swatch=03
'198555667790,12.5,LIGHT PASTEL GREEN,https://us.puma.com/us/en/pd/TONAL-JUMPCAT-ADJUSTABLE-CAP/943286?swatch=05
'197674425601,12.5,MEDIUM BLUE,https://us.puma.com/us/en/pd/Principle-2.0-Bucket-Hat/942583?swatch=01
'197674425618,12.5,MEDIUM RED,https://us.puma.com/us/en/pd/Principle-2.0-Bucket-Hat/942583?swatch=02
'197674863229,12.5,BLACK/GREY,https://us.puma.com/us/en/pd/Principle-2.0-Bucket-Hat/942583?swatch=03
'198553868472,7.5,PUMA White-multicolor,https://us.puma.com/us/en/pd/PUMA-Orbita-LaLiga-1-Mini-Soccer/084636?swatch=01
'198551035777,10,LT BLUE/PASTEL,https://us.puma.com/us/en/pd/Sunset-Adjustable-Visor/942751?swatch=01
'198551035760,10,GREEN/WHITE,https://us.puma.com/us/en/pd/Sunset-Adjustable-Visor/942751?swatch=02
'197671500172,7.5,PUMA Black-Faster Yellow,https://us.puma.com/us/en/pd/Borussia-Dortmund-ftblCULTURE+-Miniball/084394?swatch=02
'197672275024,15,Club Navy-USA,https://us.puma.com/us/en/pd/PUMA-CONMEBOL-Copa-América-2024-Fan-Trucker-Cap/026261?swatch=04
'197672274997,15,Varsity Green-MEX,https://us.puma.com/us/en/pd/PUMA-CONMEBOL-Copa-América-2024-Fan-Trucker-Cap/026261?swatch=05
'197672275055,15,Pelé Yellow-COL,https://us.puma.com/us/en/pd/PUMA-CONMEBOL-Copa-América-2024-Fan-Trucker-Cap/026261?swatch=08
'197672275017,15,PUMA White-CUMBRE,https://us.puma.com/us/en/pd/PUMA-CONMEBOL-Copa-América-2024-Fan-Trucker-Cap/026261?swatch=12
'197674863380,10,RED,https://us.puma.com/us/en/pd/Ellis-2.0-Big-Kids'-Bucket-Hat/942735?swatch=01
'197674863373,10,LILAC,https://us.puma.com/us/en/pd/Ellis-2.0-Big-Kids'-Bucket-Hat/942735?swatch=02
'195730722367,12.5,BLACK,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=01
'195730722398,12.5,WHITE,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=02
'195730722381,17.99,LT. PASTEL PINK,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=03
'195730722404,11.99,BRIGHT CORAL,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=04
'195730722374,11.99,LT BLUE / PASTEL,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=05
'197674414599,12.5,MEDIUM PURPLE,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=06
'198555642728,12.5,DARK PURPLE,https://us.puma.com/us/en/pd/PUMA-Stevie-Adjustable-Women's-Cap/859248?swatch=07
'197674312833,32.5,PUMA Black,"https://us.puma.com/us/en/pd/Everyday-Running-ULTRAWEAVE-Men's-2-in-1-5""-Shorts/526635?swatch=01"
'197674318163,32.5,Blue Crystal,"https://us.puma.com/us/en/pd/Everyday-Running-ULTRAWEAVE-Men's-2-in-1-5""-Shorts/526635?swatch=46"
'195100333599,30,Puma White-Puma White-Puma Silver,https://us.puma.com/us/en/pd/Vikky-v3-Leather-Women's-Sneakers/383115?swatch=02
'197673040744,30,PUMA White-PUMA Black-Glowing Red,https://us.puma.com/us/en/pd/AG-Football-Boots/108169?swatch=01
'197673046937,30,Matte Aged Silver-Yellow Alert-Puma Aged Silver,https://us.puma.com/us/en/pd/AG-Football-Boots/108169?swatch=03
'197674117575,35,Blue Crystal,https://us.puma.com/us/en/pd/MOVE-CLOUDSPUN-Women's-Dress/526667?swatch=46
'197673309810,37.5,PUMA White-PUMA Silver,https://us.puma.com/us/en/pd/RS-X-Metallic-Alternative-Closure+-Sneakers-Kids/391985?swatch=10
'198551940538,75,PUMA White-Sea Glass,https://us.puma.com/us/en/pd/RS-X-Metallic-Alternative-Closure+-Sneakers-Kids/391985?swatch=11
'198551940262,75,PUMA Black-Exotic Red,https://us.puma.com/us/en/pd/RS-X-Metallic-Alternative-Closure+-Sneakers-Kids/391985?swatch=12
'197673418574,17.5,Port Heather,https://us.puma.com/us/en/pd/CLOUDSPUN-Women's-Tee/525776?swatch=17
'197671322477,24.99,Fizzy Apple,https://us.puma.com/us/en/pd/CLOUDSPUN-Women's-Tee/525776?swatch=34
'197673418659,17.5,PUMA Black-PUMA White,https://us.puma.com/us/en/pd/CLOUDSPUN-Women's-Tee/525776?swatch=99
'195731703068,10.99,PUMA Black,https://us.puma.com/us/en/pd/Upfront-Line-Women's-T-Shirt/678752?swatch=01
'196857542821,7.99,PUMA White,https://us.puma.com/us/en/pd/Upfront-Line-Women's-T-Shirt/678752?swatch=02
'197673577042,30,PUMA Black,https://us.puma.com/us/en/pd/PUMA-x-TMNT-Big-Kids'-Relaxed-Graphic-Crew-Sweatshirt/630085?swatch=01
'197673576908,30,Vine,https://us.puma.com/us/en/pd/PUMA-x-TMNT-Big-Kids'-Relaxed-Graphic-Crew-Sweatshirt/630085?swatch=37
'197673576946,30,Chocotart,https://us.puma.com/us/en/pd/PUMA-x-TMNT-Big-Kids'-Relaxed-Graphic-Crew-Sweatshirt/630085?swatch=65
'197674324799,25,PUMA Black,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Women's-Woven-Shorts/630198?swatch=01
'197674329954,25,Rosso Corsa,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Women's-Woven-Shorts/630198?swatch=02
'197673692615,25,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Small-No.-1-Logo-Women's-Relaxed-Crew-Sweater/684975?swatch=01
'197671187090,45,PUMA Black,https://us.puma.com/us/en/pd/BMW-M-Motorsport-MT7+-Men's-Sweat-Pants/627454?swatch=01
'197671274875,64.99,Pro Blue-M Color,https://us.puma.com/us/en/pd/BMW-M-Motorsport-MT7+-Men's-Sweat-Pants/627454?swatch=04
'197671003291,22.5,Desert Dust,https://us.puma.com/us/en/pd/Porsche-Legacy-Turbo-Men's-Graphic-Tee/626380?swatch=02
'197671340075,45,Club Navy,https://us.puma.com/us/en/pd/Porsche-Legacy-Turbo-Men's-Graphic-Tee/626380?swatch=03
'197671020557,22.5,Redmazing,https://us.puma.com/us/en/pd/Porsche-Legacy-Turbo-Men's-Graphic-Tee/626380?swatch=07
'197671100075,25,PUMA Black,"https://us.puma.com/us/en/pd/CLOUDSPUN-Men's-7""-Knit-Shorts/525715?swatch=01"
'197673425978,25,Green Moon,"https://us.puma.com/us/en/pd/CLOUDSPUN-Men's-7""-Knit-Shorts/525715?swatch=30"
'197673472330,25,Vapor Gray,https://us.puma.com/us/en/pd/All-Pro-Men's-Singlet/630450?swatch=02
'197674070207,45,PUMA Black,https://us.puma.com/us/en/pd/PUMATECH-Men's-Cargo-Vest/629916?swatch=01
'197674070450,45,Desert Dust,https://us.puma.com/us/en/pd/PUMATECH-Men's-Cargo-Vest/629916?swatch=68
'197673451960,20,PUMA Black,https://us.puma.com/us/en/pd/LACE-Women's-Crop-Top/526776?swatch=01
'197673452042,20,Cool Weather,https://us.puma.com/us/en/pd/LACE-Women's-Crop-Top/526776?swatch=47
'197673098547,45,PUMA Black,https://us.puma.com/us/en/pd/SDS-Relaxed-Graphic-Men's-Track-Pants/629698?swatch=01
'194578457028,32.5,Puma Black,https://us.puma.com/us/en/pd/Classics-Mens'-Logo-Hoodie/530084?swatch=01
'194578459435,32.5,High Risk Red,https://us.puma.com/us/en/pd/Classics-Mens'-Logo-Hoodie/530084?swatch=11
'195099924808,37.5,Puma White-Puma Team Gold,https://us.puma.com/us/en/pd/Mayze-Leather-Big-Kids-Sneakers/384527?swatch=01
'195100155542,48.99,Puma Black-Puma Team Gold,https://us.puma.com/us/en/pd/Mayze-Leather-Big-Kids-Sneakers/384527?swatch=02
'195552585942,44.99,PUMA White-Mint-Lilac Chiffon,https://us.puma.com/us/en/pd/Mayze-Leather-Big-Kids-Sneakers/384527?swatch=14
'197673547878,22.5,Pink Fruit,https://us.puma.com/us/en/pd/PUMA-x-HELLO-KITTY®-AND-FRIENDS-Toddlers'-Minicats-Crew-Set/630065?swatch=18
'197673552285,22.5,Cool Weather,https://us.puma.com/us/en/pd/PUMA-x-HELLO-KITTY®-AND-FRIENDS-Toddlers'-Minicats-Crew-Set/630065?swatch=47
'197672428086,25,PUMA White,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Rare-Reserve-Men's-Basketball-Tee/627793?swatch=01
'198555325133,30,Blazing Blue-PUMA Black,https://us.puma.com/us/en/pd/Softride-Enzo-5-Blizzrizz-Sneakers-Little-Kids/405247?swatch=01
'196858627923,42.5,PUMA Black,https://us.puma.com/us/en/pd/Porsche-Legacy-Men's-Motorsport-Sweatpants/624553?swatch=01
'197673454435,20,PUMA Black,"https://us.puma.com/us/en/pd/LACE-Women's-High-Waisted-5""-Short-Tights/526784?swatch=01"
'197673454350,20,Cool Weather,"https://us.puma.com/us/en/pd/LACE-Women's-High-Waisted-5""-Short-Tights/526784?swatch=47"
'198553475786,20,PUMA Black,https://us.puma.com/us/en/pd/HER-High-Waist-Leggings-Women/688156?swatch=01
'198555412420,29.99,Fierce Red,https://us.puma.com/us/en/pd/HER-High-Waist-Leggings-Women/688156?swatch=22
'198555412505,20,Dark Indigo,https://us.puma.com/us/en/pd/HER-High-Waist-Leggings-Women/688156?swatch=80
'198551534690,27.5,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Logo-Lab-Hoodie-Men/688186?swatch=01
'198551535352,27.5,PUMA White,https://us.puma.com/us/en/pd/Essentials-Logo-Lab-Hoodie-Men/688186?swatch=02
'197673651315,30,PUMA Black,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Relaxed-Cropped-Hoodie/629746?swatch=01
'197673630525,30,Green Moon,https://us.puma.com/us/en/pd/Wardrobe-Essentials-Women's-Relaxed-Cropped-Hoodie/629746?swatch=30
'197672298481,10,DARK RED,https://us.puma.com/us/en/pd/Mirror-Logo-Big-Kids'-Bucket-Hat/942299?swatch=01
'197672298474,10,LT BLUE PASTEL,https://us.puma.com/us/en/pd/Mirror-Logo-Big-Kids'-Bucket-Hat/942299?swatch=02
'198555371833,25,Poised Pink,https://us.puma.com/us/en/pd/ESS-Double-Up-Crew-Women/690330?swatch=65
'198555371772,25,Dark Indigo,https://us.puma.com/us/en/pd/ESS-Double-Up-Crew-Women/690330?swatch=80
'197674333609,17.5,PUMA Black,https://us.puma.com/us/en/pd/BMW-Motorsport-Car-Graphic-Big-Kids'-Tee/630652?swatch=01
'197674333500,24.99,PUMA White,https://us.puma.com/us/en/pd/BMW-Motorsport-Car-Graphic-Big-Kids'-Tee/630652?swatch=02
'197673448663,20,PUMA Black,"https://us.puma.com/us/en/pd/Train-All-Day-ESSENTIALS-Women's-5""-Short-Tights/525897?swatch=01"
'197673448502,19.99,Blue Crystal,"https://us.puma.com/us/en/pd/Train-All-Day-ESSENTIALS-Women's-5""-Short-Tights/525897?swatch=46"
'197673459423,29.99,PUMA Black,https://us.puma.com/us/en/pd/PUMA-Flex-Trend-Men's-Woven-Pants/526670?swatch=01
'197673458778,42.5,Stormy Slate,https://us.puma.com/us/en/pd/PUMA-Flex-Trend-Men's-Woven-Pants/526670?swatch=62
'197672428161,35,PUMA Black-AOP,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Rare-Reserve-Men's-Basketball-Shorts/627896?swatch=01
'889179849807,10,ALPINE SNOW,https://us.puma.com/us/en/pd/Butterfly-Effect-Little-Kids'-Tee/942630?swatch=01
'889179849821,12.99,MODERN MINT,https://us.puma.com/us/en/pd/Butterfly-Effect-Little-Kids'-Tee/942630?swatch=02
'197673493397,27.5,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-Sweatpants/685019?swatch=01
'197673494516,27.5,No Dye,https://us.puma.com/us/en/pd/Essentials-Elevated-Women's-Sweatpants/685019?swatch=99
'889179595278,9,WHITE / GREY,https://us.puma.com/us/en/pd/Kids'-Terry-Quarter-Cut-Socks-[3-Pairs]/859197?swatch=01
'197674316329,30,Galactic Gray,https://us.puma.com/us/en/pd/SEASONS-coolCELL-Women's-Tee/526617?swatch=69
'197674318637,30,Wild Berry,https://us.puma.com/us/en/pd/SEASONS-coolCELL-Women's-Tee/526617?swatch=89
'197671172294,50,PUMA Black,https://us.puma.com/us/en/pd/Scuderia-Ferrari-Style-MT7-Pants-Men/627092?swatch=01
'193526166906,27.99,Puma Black-Puma White,https://us.puma.com/us/en/pd/Speed-Men's-Pants/598368?swatch=01
'197671937947,22.5,Galactic Gray-PUMA White,https://us.puma.com/us/en/pd/Speed-Men's-Pants/598368?swatch=69
'196858648683,22.5,Sport Yellow,https://us.puma.com/us/en/pd/Porsche-Legacy-924-Graphic-Men's-Motorsport-Tee/624848?swatch=06
'196856449855,7.5,PUMA Black-Cyber Yellow,https://us.puma.com/us/en/pd/Borussia-Dortmund-Mini-Fan-Soccer-Ball/084097?swatch=01
'197670328395,70,PUMA White-PUMA Black,https://us.puma.com/us/en/pd/Easy-Rider-Mix-Big-Kids'-Sneakers/399374?swatch=01
'197673388877,35,PUMA White-Clyde Royal,https://us.puma.com/us/en/pd/Easy-Rider-Mix-Big-Kids'-Sneakers/399374?swatch=10
'196859094342,40,PUMA Black-Warm White,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Men's-Sneakers/395104?swatch=02
'197670742306,40.99,PUMA Black-PUMA White-PUMA Gold,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Men's-Sneakers/395104?swatch=11
'197673934890,40.99,PUMA White-Archive Green-Vapor Gray,https://us.puma.com/us/en/pd/PUMA-Club-5v5-Men's-Sneakers/395104?swatch=16
'198553652620,30,Cool Blue,https://us.puma.com/us/en/pd/PUMA-Class-Relaxed-Hoodie-Women/688132?swatch=34
'198553652743,30,Alpine Snow,https://us.puma.com/us/en/pd/PUMA-Class-Relaxed-Hoodie-Women/688132?swatch=87
'198553652866,30,Ruby Shimmer,https://us.puma.com/us/en/pd/PUMA-Class-Relaxed-Hoodie-Women/688132?swatch=96
'194578628800,22.5,Puma White-Puma White-Gray Violet-Puma Team Gold,https://us.puma.com/us/en/pd/Shuffle-V-Toddlers'-Sneakers/375690?swatch=01
'195098495149,32.99,Puma Black-Puma Black-Puma Silver,https://us.puma.com/us/en/pd/Shuffle-V-Toddlers'-Sneakers/375690?swatch=06
'197671754513,39.99,Cool Dark Gray-PUMA Black-PUMA Olive,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=04
'197671754643,45.99,Dark Olive-Fizzy Apple,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=05
'197674522935,80,Desert Dust-Loden Green,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=07
'197674523123,40,Cool Light Gray-Orange Glow,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=08
'197674523284,80,PUMA Black-For All Time Red-Stormy Slate,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=09
'197674523383,80,PUMA White-PUMA Black,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=10
'198553933286,80,Cool Dark Gray-Gray Echo-Dark Indigo,https://us.puma.com/us/en/pd/Voltaic-Evo-Wide-Men's-Running-Shoes/310727?swatch=12
'197671872194,39.99,PUMA Navy-Sunset Glow,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Wide-Training-Shoes/311178?swatch=01
'197671752229,45.99,PUMA White-Sunset Glow,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Wide-Training-Shoes/311178?swatch=02
'197674524380,80,PUMA Black-PUMA Gold,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Wide-Training-Shoes/311178?swatch=03
'197674741541,40,PUMA White-Lemon Sherbert,https://us.puma.com/us/en/pd/Voltaic-Evo-Women's-Wide-Training-Shoes/311178?swatch=04
'195552875289,32.99,PUMA White-PUMA White-PUMA Gold,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=01
'195731927969,32.99,PUMA White-Frosty Pink-Alpine Snow,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=10
'195731944386,69.99,PUMA White-Icy Blue-PUMA Black,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=14
'196859427768,69.99,PUMA White-Stormy Slate-PUMA Gold,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=20
'196859160733,69.99,PUMA White-Pink Lilac-PUMA Gold,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=22
'197670559461,37.5,PUMA White-Intense Red-PUMA Black,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=28
'197673755198,50.99,PUMA White-Modern Mint-PUMA Black,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=39
'197673723913,69.99,PUMA White-PUMA Black-Desert Dust,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=41
'197673734780,29.99,PUMA White-Alpine Snow-Frosted Ivory,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=42
'197673739006,29.99,PUMA White-Lilac Frost-Galactic Gray,https://us.puma.com/us/en/pd/Carina-Street-Women's-Sneakers/389390?swatch=44
'197673359280,30,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Women's-Slim-Tee/629742?swatch=01
'197673359181,30,PUMA White,https://us.puma.com/us/en/pd/Essentials-Women's-Slim-Tee/629742?swatch=02
'198553527270,30,Gold Moon,https://us.puma.com/us/en/pd/Essentials-Women's-Slim-Tee/629742?swatch=35
'197673359037,15,Alpine Snow,https://us.puma.com/us/en/pd/Essentials-Women's-Slim-Tee/629742?swatch=87
'198553527492,30,Ruby Shimmer,https://us.puma.com/us/en/pd/Essentials-Women's-Slim-Tee/629742?swatch=96
'197673129166,50,Alpine Snow-Velvet Moss-Light Sand,https://us.puma.com/us/en/pd/CA-Pro-Classic-PRM-Men's-Sneakers/401359?swatch=01
'197673276174,55,PUMA White-Warm White,https://us.puma.com/us/en/pd/GV-Special-Women's-Sneakers/401385?swatch=01
'197673100325,40,PUMA Black,https://us.puma.com/us/en/pd/FUTURE-ARCHIVE-Men's-Oversized-Pants/629693?swatch=01
'197673288153,24.99,PUMA White,https://us.puma.com/us/en/pd/Porsche-Legacy-Men's-Graphic-Tee-3/630403?swatch=05
'197673288191,22.5,Archive Green,https://us.puma.com/us/en/pd/Porsche-Legacy-Men's-Graphic-Tee-3/630403?swatch=11
'197673688649,30,PUMA Black,https://us.puma.com/us/en/pd/Essentials-Logo-Lab-Women's-Hoodie/684992?swatch=01
'197673688694,17.99,Light Gray Heather,https://us.puma.com/us/en/pd/Essentials-Logo-Lab-Women's-Hoodie/684992?swatch=04
'197673688953,17.99,Cool Weather,https://us.puma.com/us/en/pd/Essentials-Logo-Lab-Women's-Hoodie/684992?swatch=47
'197672499253,45,PUMA Black,https://us.puma.com/us/en/pd/PUMA-x-LAMELO-BALL-Iridescent-Men's-Basketball-Hoodie/627796?swatch=01
'197673450888,17.99,Lemon Sherbert-AW-048287-0001,https://us.puma.com/us/en/pd/8-Tights/525901?swatch=39
'197673452202,25,Blue Crystal-AW-048287-0001,https://us.puma.com/us/en/pd/8-Tights/525901?swatch=46
'197673450741,25,PUMA Black-AW-048287-0001,https://us.puma.com/us/en/pd/8-Tights/525901?swatch=51
