UPC,Price,Variant,Promo,Source Link
192045269082,49.95,7.5 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269099,49.95,8 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269105,49.95,8.5 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269112,49.95,9 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269129,49.95,9.5 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269136,49.95,10 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269143,49.95,11 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269150,49.95,12 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045269167,49.95,13 / WHITE / CANVAS COTTON,SNEAK25,https://www.rocketdog.com/products/cheery-white-sneaker
192045536443,49.95,6 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536450,49.95,6.5 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536467,49.95,7 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536474,49.95,7.5 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536481,49.95,8 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536498,49.95,8.5 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
192045536504,49.95,9 / White/Fuchsia / Sporty Pu/Pu Suede,SNEAK25,https://www.rocketdog.com/products/cheery-fuchsia-color-block-sneaker
