UPC,Price,Variant,Promo,Source
852971004651,37.4,Heart Protector Capsules,PURE15,https://www.nhc.com/heart-protector-capsules-by-pure-synergy
852971004309,49.3,Vita-Min-Herb Men's Multivitamin Tablets,PURE15,https://www.nhc.com/vita-min-herb-multi-for-men-tablets-by-pure-synergy
852971004316,49.3,Vita-Min-Herb Women's Multivitamin Tablets,PURE15,https://www.nhc.com/vita-min-herb-multi-for-women-tablets-by-pure-synergy
852971004705,27.2,SuperPure Ginger Organic Extract Capsules,PURE15,https://www.nhc.com/superpure-ginger-organic-extract-capsules-by-pure-synergy
852971004736,42.5,Enzyme Power Full-Spectrum Digestive Support Capsules,PURE15,https://www.nhc.com/enzyme-power-capsules-by-pure-synergy
852971004170,37.4,Cell Protector Capsules,PURE15,https://www.nhc.com/cell-protector-capsules-by-pure-synergy
852971004279,37.4,Eye Protector Capsules,PURE15,https://www.nhc.com/eye-protector-capsules-by-pure-synergy
852971004217,23.8,Barley Grass Organic Juice Powder,PURE15,https://www.nhc.com/barley-grass-organic-juice-powder-by-pure-synergy
852971004903,39.1,Vita-Min-Balance Women's Multivitamin,PURE15,https://www.nhc.com/vita-min-balance-multi-for-women-by-pure-synergy
852971004040,27.2,Pure Radiance C Organic Vitamin C Capsules,PURE15,https://www.nhc.com/pure-radiance-c-capsules-by-pure-synergy
852971004668,30.599999999999998,SuperPure Resveratrol Organic Extract Capsules,PURE15,https://www.nhc.com/superpure-resveratrol-organic-extract-capsules-by-pure-synergy
852971004880,23.8,Zinc Complex,PURE15,https://www.nhc.com/zinc-complex-by-pure-synergy
852971004224,27.2,Wheat Grass Organic Juice Powder,PURE15,https://www.nhc.com/wheat-grass-juice-powder-by-pure-synergy
852971004071,37.4,Bone Renewal Capsules,PURE15,https://www.nhc.com/bone-renewal-capsules-by-pure-synergy
852971004675,30.599999999999998,SuperPure Grape Seed Organic Extract Capsules,PURE15,https://www.nhc.com/superpure-grape-seed-organic-extract-capsules-by-pure-synergy
852971004132,30.599999999999998,Multi Vita-Min Tablets,PURE15,https://www.nhc.com/multi-vita-min-tablets-by-pure-synergy
852971004033,30.599999999999998,Pure Radiance C 100% Natural Vitamin C Powder,PURE15,https://www.nhc.com/pure-radiance-c-powder-by-pure-synergy
852971004682,30.599999999999998,"SuperPure Beta 1,3-Glucan Algae Extract",PURE15,https://www.nhc.com/superpure-beta-1-3-glucan-algae-extract-capsules-by-pure-synergy
852971004002,54.4,Pure Synergy Organic Superfood Powder,PURE15,https://www.nhc.com/pure-synergy-superfood-powder-by-pure-synergy
355724001384,28.413,ClearLungs Sport,RH10,https://www.nhc.com/clearlungs-sport-by-ridgecrest-herbals?custcol_nhc_size=2722
355724001384,28.413,ClearLungs Sport,RH10,https://www.nhc.com/clearlungs-sport-by-ridgecrest-herbals?custcol_nhc_size=2722
355724005535,21.590999999999998,ClearLungs Liquid,RH10,https://www.nhc.com/clearlungs-liquid-by-ridgecrest-herbals
355724005535,21.590999999999998,ClearLungs Liquid,RH10,https://www.nhc.com/clearlungs-liquid-by-ridgecrest-herbals
355724003203,28.413,SereniZen,RH10,https://www.nhc.com/serenizen-by-ridgecrest-herbals
355724003203,28.413,SereniZen,RH10,https://www.nhc.com/serenizen-by-ridgecrest-herbals
355724001568,43.191,ClearLungs Extra Strength,RH10,https://www.nhc.com/clearlungs-extra-strength-by-ridgecrest-herbals?custcol_nhc_size=2544
355724001568,43.191,ClearLungs Extra Strength,RH10,https://www.nhc.com/clearlungs-extra-strength-by-ridgecrest-herbals?custcol_nhc_size=2544
355724001544,27.153000000000002,ClearLungs Extra Strength,RH10,https://www.nhc.com/clearlungs-extra-strength-by-ridgecrest-herbals?custcol_nhc_size=2722
355724001544,27.153000000000002,ClearLungs Extra Strength,RH10,https://www.nhc.com/clearlungs-extra-strength-by-ridgecrest-herbals?custcol_nhc_size=2722
355724005498,39.591,Blood Pressure Formula,RH10,https://www.nhc.com/blood-pressure-formula-by-ridgecrest-herbals?custcol_nhc_size=2544
355724005498,39.591,Blood Pressure Formula,RH10,https://www.nhc.com/blood-pressure-formula-by-ridgecrest-herbals?custcol_nhc_size=2544
355724005481,21.590999999999998,Blood Pressure Formula,RH10,https://www.nhc.com/blood-pressure-formula-by-ridgecrest-herbals?custcol_nhc_size=2722
355724005481,21.590999999999998,Blood Pressure Formula,RH10,https://www.nhc.com/blood-pressure-formula-by-ridgecrest-herbals?custcol_nhc_size=2722
355724003104,28.413,Adrenal Fatigue Fighter,RH10,https://www.nhc.com/adrenal-fatigue-fighter-by-ridgecrest-herbals
355724003104,28.413,Adrenal Fatigue Fighter,RH10,https://www.nhc.com/adrenal-fatigue-fighter-by-ridgecrest-herbals
355724001209,25.191,AirwayClear,RH10,https://www.nhc.com/airwayclear-by-ridgecrest-herbals
355724001209,25.191,AirwayClear,RH10,https://www.nhc.com/airwayclear-by-ridgecrest-herbals
355724005665,35.784,PhysiQOL Extra Strength,RH10,https://www.nhc.com/physiqol-extra-strength-by-ridgecrest-herbals
355724005665,35.784,PhysiQOL Extra Strength,RH10,https://www.nhc.com/physiqol-extra-strength-by-ridgecrest-herbals
355724001629,25.011,DreamOn Zen,RH10,https://www.nhc.com/dreamon-zen-by-ridgecrest-herbals
355724001629,25.011,DreamOn Zen,RH10,https://www.nhc.com/dreamon-zen-by-ridgecrest-herbals
355724003265,26.991,Gladder Bladder,RH10,https://www.nhc.com/gladder-bladder-by-ridgecrest-herbals
355724005870,27.153000000000002,SinusClear,RH10,https://www.nhc.com/sinusclear-by-ridgecrest-herbals
355724005870,27.153000000000002,SinusClear,RH10,https://www.nhc.com/sinusclear-by-ridgecrest-herbals
355724001254,25.218,Blood Sugar Balance,RH10,https://www.nhc.com/blood-sugar-balance-by-ridgecrest-herbals
355724001254,25.218,Blood Sugar Balance,RH10,https://www.nhc.com/blood-sugar-balance-by-ridgecrest-herbals
355724001728,21.590999999999998,Liver Clean,RH10,https://www.nhc.com/liver-clean-by-ridgecrest-herbals
355724001728,21.590999999999998,Liver Clean,RH10,https://www.nhc.com/liver-clean-by-ridgecrest-herbals
355724003050,43.191,Hair ReVive,RH10,https://www.nhc.com/hair-revive-by-ridgecrest-herbals
355724003050,43.191,Hair ReVive,RH10,https://www.nhc.com/hair-revive-by-ridgecrest-herbals
355724001391,27.153000000000002,ClearLungs Immune,RH10,https://www.nhc.com/clearlungs-immune-by-ridgecrest-herbals
355724001391,27.153000000000002,ClearLungs Immune,RH10,https://www.nhc.com/clearlungs-immune-by-ridgecrest-herbals
355724001919,31.491000000000003,ThyroNourish,RH10,https://www.nhc.com/thyroid-thrive-by-ridgecrest-herbals
355724001919,31.491000000000003,ThyroNourish,RH10,https://www.nhc.com/thyroid-thrive-by-ridgecrest-herbals
355724001681,21.590999999999998,KidneyAid,RH10,https://www.nhc.com/kidneyaid-by-ridgecrest-herbals
355724001681,21.590999999999998,KidneyAid,RH10,https://www.nhc.com/kidneyaid-by-ridgecrest-herbals
355724001360,38.817,ClearLungs Classic,RH10,https://www.nhc.com/clearlungs-classic-by-ridgecrest-herbals?custcol_nhc_size=2544
355724001360,38.817,ClearLungs Classic,RH10,https://www.nhc.com/clearlungs-classic-by-ridgecrest-herbals?custcol_nhc_size=2544
355724001346,21.590999999999998,ClearLungs Classic,RH10,https://www.nhc.com/clearlungs-classic-by-ridgecrest-herbals?custcol_nhc_size=2722
355724001346,21.590999999999998,ClearLungs Classic,RH10,https://www.nhc.com/clearlungs-classic-by-ridgecrest-herbals?custcol_nhc_size=2722
355724001971,46.791000000000004,EssentialEyes,RH10,https://www.nhc.com/essentialeyes-by-ridgecrest-herbals?custcol_nhc_size=2544
355724001971,46.791000000000004,EssentialEyes,RH10,https://www.nhc.com/essentialeyes-by-ridgecrest-herbals?custcol_nhc_size=2544
850028009000,26.955,"One Daily Women's Multi, 30 Vegan Tablets",TG10,https://www.nhc.com/one-daily-womens-multi-by-true-grace?custcol_nhc_size=3594
850028009024,58.455000000000005,"One Daily Women's Multi, 90 Vegan Tablets",TG10,https://www.nhc.com/one-daily-womens-multi-by-true-grace?custcol_nhc_size=3401
850028009895,28.755,Prenatal DHA,TG10,https://www.nhc.com/prenatal-dha-by-true-grace
850028009642,24.255,"Cordyceps, 60 Vegan Capsules",TG10,https://www.nhc.com/cordyceps-by-true-grace?custcol_nhc_size=2722
850028009628,24.255,"Reishi, 60 Vegan Capsules",TG10,https://www.nhc.com/reishi-by-true-grace?custcol_nhc_size=2722
810149500077,62.955000000000005,"Daily Women's 50+ Multi, 120 Tablets",TG10,https://www.nhc.com/daily-womens-50-plus-multi-by-true-grace?custcol_nhc_size=2584
810149500060,35.955000000000005,"Daily Women's 50+ Multi, 60 Tablets",TG10,https://www.nhc.com/daily-womens-50-plus-multi-by-true-grace?custcol_nhc_size=2742
850028009567,40.455000000000005,"Lion's Mane, 120 Vegan Capsules",TG10,https://www.nhc.com/lions-mane-by-true-grace?custcol_nhc_size=2544
850028009635,24.255,"Lion's Mane, 60 Vegan Capsules",TG10,https://www.nhc.com/lions-mane-by-true-grace?custcol_nhc_size=2722
850028009123,34.155,One Daily Probiotic,TG10,https://www.nhc.com/one-daily-probiotic-by-true-grace?custcol_nhc_size=2484
810149500046,56.655,"One Daily Probiotic, 60 Veg Capsules",TG10,https://www.nhc.com/one-daily-probiotic-by-true-grace?custcol_nhc_size=2479
850028009031,26.955,"One Daily Women's 40+ Multi, 30 Vegan Tablets",TG10,https://www.nhc.com/one-daily-womens-40-multi-by-true-grace?custcol_nhc_size=3594
850028009055,58.455000000000005,"One Daily Women's 40+ Multi, 90 Vegan Tablets",TG10,https://www.nhc.com/one-daily-womens-40-multi-by-true-grace?custcol_nhc_size=3401
850028009727,40.455000000000005,"Myco-Renew, 120 Vegan Capsules",TG10,https://www.nhc.com/myco-renew-by-true-grace?custcol_nhc_size=2544
850028009710,24.255,"Myco-Renew, 60 Vegan Capsules",TG10,https://www.nhc.com/myco-renew-by-true-grace?custcol_nhc_size=2722
850028009888,65.655,"Prenatal Multivitamin, 120 Vegan Tablets",TG10,https://www.nhc.com/prenatal-multivitamin-by-true-grace?custcol_nhc_size=3668
850028009871,37.755,"Prenatal Multivitamin, 60 Vegan Tablets",TG10,https://www.nhc.com/prenatal-multivitamin-by-true-grace?custcol_nhc_size=3595
850028009758,24.255,True Littles Probiotic + D3,TG10,https://www.nhc.com/true-littles-probiotic-d3-by-true-grace
850028009338,26.955,"One Daily Men's 40+ Multi, 30 Vegan Tablets",TG10,https://www.nhc.com/one-daily-mens-40-multi-by-true-grace?custcol_nhc_size=3594
850028009369,58.455000000000005,"One Daily Men's 40+ Multi, 90 Vegan Tablets",TG10,https://www.nhc.com/one-daily-mens-40-multi-by-true-grace?custcol_nhc_size=3401
850028009116,61.155,Omega-3 Fish Oil Refill Pouch,TG10,https://www.nhc.com/omega-3-fish-oil-refill-pouch-by-true-grace
810149500114,35.955000000000005,True Littles MicroVeggies Superfood Powder,TG10,https://www.nhc.com/true-littles-microveggies-by-true-grace?custcol_nhc_size=2588
810149500091,62.955000000000005,"Daily Men's 50+ Multi, 120 Tablets",TG10,https://www.nhc.com/daily-mens-50-plus-multi-by-true-grace?custcol_nhc_size=2584
810149500084,35.955000000000005,"Daily Men's 50+ Multi, 60 Tablets",TG10,https://www.nhc.com/daily-mens-50-plus-multi-by-true-grace?custcol_nhc_size=2742
850028009130,34.155,One Daily Women's Probiotic,TG10,https://www.nhc.com/one-daily-womens-probiotic-by-true-grace?custcol_nhc_size=2484
810149500039,56.655,"One Daily Women's Probiotic, 60 Veg Capsules",TG10,https://www.nhc.com/one-daily-womens-probiotic-by-true-grace?custcol_nhc_size=2479
850028009062,26.955,"One Daily Men's Multi, 30 Vegan Tablets",TG10,https://www.nhc.com/one-daily-mens-multi-by-true-grace?custcol_nhc_size=3594
850028009086,58.455000000000005,"One Daily Men's Multi, 90 Vegan Tablets",TG10,https://www.nhc.com/one-daily-mens-multi-by-true-grace?custcol_nhc_size=3401
810149500145,22.455,ElectroMag Electrolyte Stick ~ Grapefruit,TG10,https://www.nhc.com/electromag-electrolyte-stick-packs-by-true-grace?custcol_nhc_flavor=1068&custcol_nhc_size=3281
810149500121,22.455,ElectroMag Electrolyte Stick Packs ~ Lemon Lime,TG10,https://www.nhc.com/electromag-electrolyte-stick-packs-by-true-grace?custcol_nhc_flavor=487&custcol_nhc_size=3281
810149500107,40.455000000000005,Sunflower Microgreens Superfood Powder,TG10,https://www.nhc.com/sunflower-microgreens-superfood-powder-by-true-grace?custcol_nhc_size=2588
850028009109,46.755,"Omega-3 Fish Oil, 120 Softgels",TG10,https://www.nhc.com/omega-3-fish-oil-by-true-grace?custcol_nhc_size=2556
850028009093,28.755,"Omega-3 Fish Oil, 60 Softgels",TG10,https://www.nhc.com/omega-3-fish-oil-by-true-grace?custcol_nhc_size=2764
