"Locale","Image","Title","Product Codes: PartNumber","Model","Product Codes: UPC","ASIN","New, 3rd Party FBA: Current","New: Current","Buy Box 🚚: Current","Buy Box 🚚: 30 days avg.","Buy Box 🚚: 90 days avg.","Reviews: Rating Count - Format Specific","Reviews: Rating Count","New Offer Count: Current","Competitive Price Threshold","Size","Item Form","Pattern","Style","Material","Item Type","Variation Attributes","Color","Bought in past month","Sales Rank: Current","Parent ASIN","Product Codes: EAN","Product Codes: GTIN","Amazon: Current","Amazon: Highest","Amazon: 90 days OOS","FBA Pick&Pack Fee","Referral Fee %","Referral Fee based on current Buy Box price","Total Offer Count","Listed since","Brand","Brand Store Name","Brand Store URL Name","Categories: Root","Manufacturer","Return Rate"
"com","https://m.media-amazon.com/images/I/718uxo4pvCL.jpg;https://m.media-amazon.com/images/I/71kMHE1c33L.jpg;https://m.media-amazon.com/images/I/71ypdDBW8iL.jpg;https://m.media-amazon.com/images/I/51dR-E7di7L.jpg;https://m.media-amazon.com/images/I/71NCVnZ3roL.jpg;https://m.media-amazon.com/images/I/613Rqu97KZL.jpg;https://m.media-amazon.com/images/I/71TyN1-cMLL.jpg;https://m.media-amazon.com/images/I/61N2QRayf8L.jpg;https://m.media-amazon.com/images/I/71YnVFCEEeL.jpg;https://m.media-amazon.com/images/I/41v-xeg1zvL.jpg","Converse Clothing & Apparel Chuck Taylor All Star High Top Sneaker, Navy, 3","M9622-410-3 M US","Parent-M9622C","228595526150, 022859552615, 886952782245, 646319712151, 620444220347","B00008KZCV","$ 64.95","$ 64.95","","","","111","11349","3","$ 43.00","5 Women/3 Men","","solid","Chuck Taylor All Star High Top","canvas","fashion-sneakers","Size: 5 Women/3 Men; Color: Navy;","Navy","","42452","B004I9UZCW","5710792820421, 0886952782245, 0022859552615, 0620444220347, 5055549694291, 4053872076136, 3662628005910, 6698574676802, 0646319712151, 5055518214390, 0228595526150, 5052770648833","","","$ 59.99","100 %","$ 5.42","15 %","-","3","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61VGc1JmdCL.jpg;https://m.media-amazon.com/images/I/61RG9pZ+G3L.jpg;https://m.media-amazon.com/images/I/610Ja8jnGGL.jpg;https://m.media-amazon.com/images/I/61ci6EEpaQL.jpg;https://m.media-amazon.com/images/I/61-tqgNTMlL.jpg;https://m.media-amazon.com/images/I/61S2300I2aL.jpg;https://m.media-amazon.com/images/I/41Wd72oKPfL.jpg;https://m.media-amazon.com/images/I/512S+YjFiXL.jpg;https://m.media-amazon.com/images/I/41SxhFfoW7L.jpg","Converse Chuck Taylor All Star Canvas High Top, Black/White, women 10.5 /men 8.5","M9160-001-8.5 M US","246_3962","022859471008","B000EDMSTY","$ 78.65","$ 58.96","","$ 67.41","$ 62.61","716","11351","9","$ 58.00","8.5","","solid","Chuck Taylor All Star Canvas High Top","Canvas","fashion-sneakers","Size: 8.5; Color: White;","White","","42932","B004I9UZCW","0022859471008","","","$ 60.00","100 %","$ 6.05","14.99 %","-","9","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Hvw6OwwGL.jpg;https://m.media-amazon.com/images/I/51vXgQb63rL.jpg;https://m.media-amazon.com/images/I/51vug09KRNL.jpg;https://m.media-amazon.com/images/I/51i-1-ENEdL.jpg;https://m.media-amazon.com/images/I/51kNhHc4NvL.jpg;https://m.media-amazon.com/images/I/619oTzoQvzL.jpg;https://m.media-amazon.com/images/I/61a2OWVDjKL.jpg","Converse Chuck Taylor All Star Canvas Low Top Sneaker, Optical White ,14 mens_us/16 womens_us","M7652-102-14 M US","M7652","886952783358, 022859902168, 886951689491","B0001H1YES","","$ 59.99","","","","51","11351","4","$ 60.00","14","","Solid","Converse Chuck Taylor All Star Low Top Sneakers","canvas","fashion-sneakers","Size: 14; Color: Optical White;","Optical White","","42452","B004I9UZCW","0886952783358, 0022859902168, 0886951689491, 5055865231057, 5055865231064","","","$ 55.00","100 %","$ 6.48","15 %","-","4","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/613tyv+udOL.jpg;https://m.media-amazon.com/images/I/511krwQ3WFL.jpg;https://m.media-amazon.com/images/I/51D-EPWUdFL.jpg;https://m.media-amazon.com/images/I/619SYwbrbCL.jpg;https://m.media-amazon.com/images/I/61vH163HSBL.jpg;https://m.media-amazon.com/images/I/61TTIhjTNFL.jpg;https://m.media-amazon.com/images/I/51zxFw-vRiL.jpg","Converse Boy's Chuck Taylor All Star Eva Lift Hi (Big Kid) Platform, Black, 6","272855F","272855F","194433486828","B09RHPZXJH","$ 72.05","$ 57.80","$ 62.81","$ 62.27","$ 61.21","16","11352","20","$ 59.99","6 Big Kid","","solid","Chuck Taylor® All Star® Eva Lift Hi (Big Kid)","Canvas","fashion-sneakers","Size: 6 Big Kid; Color: Black White;","Black White","","43102","B004I9UZCW","0194433486828","","","","100 %","$ 6.93","14.99 %","$ 9.42","21","2020/01/14","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/619VzZO6kLL.jpg;https://m.media-amazon.com/images/I/714wyJAa2pL.jpg;https://m.media-amazon.com/images/I/71D+m8rjaXL.jpg;https://m.media-amazon.com/images/I/71tG7rau5pL.jpg;https://m.media-amazon.com/images/I/71lYyyM1EKL.jpg;https://m.media-amazon.com/images/I/61PoueN3MJL.jpg","Converse 3j231 Sneaker, Black Nero, 12 US Unisex Little Kid","3J231-SZ-12","Chuck Taylor","022866376792","B0781JRMMN","","$ 38.75","$ 49.95","$ 48.92","$ 48.05","28","28","14","$ 48.00","12 Little Kid","","solid","3j231","Canvas","fashion-sneakers","Size: 12 Little Kid; Color: Black Nero;","Black Nero","","42319","B004I9UZCW","0022866376792","","","","100 %","$ 5.87","15 %","$ 7.49","14","2017/12/08","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/517W2GJaDOL.jpg","NIKE Little Toddler Ankle Socks Cushioned (6 Pairs),10C-3 Years Old / 5-7 Sock Size","NKUN0372-023","NKUN0372-023","633716900472","B082K8RWM9","$ 14.42","$ 13.99","","$ 17.22","$ 16.44","220","954","34","$ 12.99","5-7","","Solid","Everyday Cushioned Training Ankle Socks","Cotton","athletic-socks","Size: 5-7; Color: Black;","Black","50","42669","B0CDP845RL","0633716900472","","","","100 %","$ 4.61","9.98 %","-","34","2023/08/03","Nike","","","Clothing, Shoes & Jewelry","Nike",""
"com","https://m.media-amazon.com/images/I/610BMHFyZjL.jpg;https://m.media-amazon.com/images/I/61OL7SYeS0L.jpg;https://m.media-amazon.com/images/I/61KSyGWYBDL.jpg;https://m.media-amazon.com/images/I/61pTf3YEyvL.jpg;https://m.media-amazon.com/images/I/61DOtCz5s3L.jpg;https://m.media-amazon.com/images/I/61LTFLaANeL.jpg;https://m.media-amazon.com/images/I/6181Krq-VDL.jpg;https://m.media-amazon.com/images/I/71EBpE9CxwL.jpg","Converse Chuck Taylor All Star OX Shoe - Toddler Girls' Optical White, 8.0","022866406529","7J256-6","022866406529","B00LB8G4BY","","$ 39.95","$ 39.95","$ 41.77","$ 44.66","6","4907","8","$ 42.99","8 Toddler","","solid","Sneaker","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 8 Toddler; Color: Optical White;","Optical White","","39266","B07HV8MG77","0022866406529","","","","100 %","$ 4.90","14.99 %","$ 5.99","8","2014/06/21","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/718do8kio7L.jpg;https://m.media-amazon.com/images/I/61ChzQ9X8qL.jpg;https://m.media-amazon.com/images/I/610fLrKhU8L.jpg;https://m.media-amazon.com/images/I/61kDwYYtDwL.jpg;https://m.media-amazon.com/images/I/71pFCkTlEKL.jpg;https://m.media-amazon.com/images/I/71uKzQCyOrL.jpg;https://m.media-amazon.com/images/I/61UC+HsUBGL.jpg","Converse unisex-child Chuck Taylor All Star Low Top Sneaker, black, 13 M US Little Kid","3J235-001-13 M US Little Kid","3J235","022866377287, 886952772703","B000B2I0FE","$ 40.24","$ 40.24","","","$ 36.71","112","4911","14","$ 34.99","13 Little Kid","","solid","Chuck Taylor All Star Low Top","Canvas","fashion-sneakers","Size: 13 Little Kid; Color: Black;","Black","","44380","B07HV8MG77","0886952772703, 0022866377287","","","$ 35.00","100 %","$ 5.37","15.01 %","-","14","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse Girls Chuck Taylor All Star Classic 4-7 yrs Pink Sneaker - 3","3J238-3","3J238","022866377706","B0002MD73I","$ 42.24","$ 40.89","","","","49","4910","7","$ 34.99","3 Little Kid","","solid","Chuck Taylor® All Star® Core Ox (Little Kid)","Rubber","fashion-sneakers","Size: 3 Little Kid; Color: Pink;","Pink","","42707","B07HV8MG77","0022866377706","","","$ 31.24","100 %","$ 5.52","15 %","-","7","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse Clothing & Apparel Chuck Taylor All Star Low Top Kids Sneaker, Pink, 3","3J238-Pink-3 M US Little Kid","3J238","886952773120, 022866377706","B0037MDZWI","","$ 45.95","$ 47.26","$ 47.42","$ 47.42","40","4907","6","$ 42.99","3","","solid","Chuck Taylor All Star Low Top Kids","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 3; Color: Pink;","Pink","","36483","B07HV8MG77","0886952773120, 0022866377706","","","$ 35.00","100 %","$ 5.66","15 %","$ 7.09","6","2023/09/01","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse Boy's Chuck Taylor All Star Low Top Kids Sneaker, Pink, 1 Little","3J238-650-1 M US Little Kid","3J238","886952773120, 022866377669, 886952773083, 228663776692","B0037M5WPQ","$ 47.20","$ 47.20","","","$ 42.98","58","4911","8","$ 34.99","1 Little Kid","","solid","Chuck Taylor All Star Low Top Kids","Canvas, Rubber","fashion-sneakers","Size: 1 Little Kid; Color: Pink;","Pink","","43163","B07HV8MG77","0022866377669, 8400955503205, 0886952773120, 0228663776692, 0886952773083","","","$ 35.00","100 %","$ 5.52","15 %","-","8","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Y2SQVXH0L.jpg;https://m.media-amazon.com/images/I/41bUsAaX30L.jpg;https://m.media-amazon.com/images/I/41bQUAWIWQL.jpg;https://m.media-amazon.com/images/I/41Yunv32IeL.jpg;https://m.media-amazon.com/images/I/41wrisqxVkL.jpg;https://m.media-amazon.com/images/I/31QtOIsggVL.jpg;https://m.media-amazon.com/images/I/41RHG+M-0vL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Black Monochrome, 1 Little Kid","314786F-006-1 M US Little Kid","314786F","022859390491","B0059XS6XG","","$ 34.02","","","","42","4906","8","$ 34.99","1 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","canvas","fashion-sneakers","Size: 1 Little Kid; Color: Black Monochrome;","Black Monochrome","","43102","B07HV8MG77","0022859390491","","","$ 35.00","100 %","$ 5.42","14.99 %","-","8","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Y2SQVXH0L.jpg;https://m.media-amazon.com/images/I/41bUsAaX30L.jpg;https://m.media-amazon.com/images/I/41bQUAWIWQL.jpg;https://m.media-amazon.com/images/I/41Yunv32IeL.jpg;https://m.media-amazon.com/images/I/41wrisqxVkL.jpg;https://m.media-amazon.com/images/I/31QtOIsggVL.jpg;https://m.media-amazon.com/images/I/41RHG+M-0vL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Black Monochrome, 13 Little Kid","314786F-006-13 M US Little Kid","314786F","022859390477","B0059XS5ZK","","$ 34.02","","$ 37.26","$ 36.52","37","4910","6","$ 34.99","13 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","canvas","fashion-sneakers","Size: 13 Little Kid; Color: Black Monochrome;","Black Monochrome","","42628","B07HV8MG77","0022859390477","","","$ 35.00","100 %","$ 5.37","15.01 %","-","7","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse Unisex-Child Chuck Taylor All Star Low Top Sneaker, pink, 5 M US Toddler","7J238-650-5 M US Toddler","7J238","886952776190, 022866406338","B0006NDEWC","$ 47.00","$ 41.33","$ 41.33","$ 41.38","$ 40.61","103","4910","4","$ 51.00","5 Toddler","","solid","Chuck Taylor All Star Low Top","Canvas","fashion-sneakers","Size: 5 Toddler; Color: Pink;","Pink","","38037","B07HV8MG77","0022866406338, 0886952776190","","","$ 30.00","100 %","$ 4.47","15 %","$ 6.20","5","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse Unisex-Child Chuck Taylor All Star Low Top Sneaker, pink, 6 M US Toddler","7J238-650-6 M US Toddler","7J238","022866406345, 886952776206","B0006NDEWM","","$ 39.95","$ 39.95","$ 39.87","$ 40.27","143","4911","7","$ 38.00","6 Toddler","","solid","Chuck Taylor All Star Low Top","Canvas","fashion-sneakers","Size: 6 Toddler; Color: Pink;","Pink","","38413","B07HV8MG77","0022866406345, 0886952776206","","","$ 30.00","100 %","$ 4.47","14.99 %","$ 5.99","7","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Y2SQVXH0L.jpg;https://m.media-amazon.com/images/I/41bUsAaX30L.jpg;https://m.media-amazon.com/images/I/41bQUAWIWQL.jpg;https://m.media-amazon.com/images/I/41Yunv32IeL.jpg;https://m.media-amazon.com/images/I/41wrisqxVkL.jpg;https://m.media-amazon.com/images/I/31QtOIsggVL.jpg;https://m.media-amazon.com/images/I/41RHG+M-0vL.jpg","Converse unisex-child Chuck Taylor All Star Low Top Sneaker, black monochrome, 6 M US Toddler","714786F-006-6 M US Toddler","714786F","022859391245","B003FZIDEC","$ 42.67","$ 42.67","","","","56","4910","6","$ 38.00","6 Toddler","","solid","Chuck Taylor All Star Low Top","Canvas","fashion-sneakers","Size: 6 Toddler; Color: Black Monochrome;","Black Monochrome","","43444","B07HV8MG77","0022859391245","","","$ 30.00","100 %","$ 4.47","15 %","-","6","2011/04/26","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/610BMHFyZjL.jpg;https://m.media-amazon.com/images/I/61OL7SYeS0L.jpg;https://m.media-amazon.com/images/I/61KSyGWYBDL.jpg;https://m.media-amazon.com/images/I/61pTf3YEyvL.jpg;https://m.media-amazon.com/images/I/61DOtCz5s3L.jpg;https://m.media-amazon.com/images/I/61LTFLaANeL.jpg;https://m.media-amazon.com/images/I/6181Krq-VDL.jpg;https://m.media-amazon.com/images/I/71EBpE9CxwL.jpg","Converse Unisex-Child Chuck Taylor All Star Low Top Sneaker, optical white, 6 M US Toddler","7J256-102-6 M US Toddler","7J256","022866406512","B008VC8S8U","$ 45.50","$ 39.90","$ 39.90","$ 40.91","$ 38.86","80","4911","9","$ 38.00","6 Toddler","","solid","Chuck Taylor All Star Low Top","Canvas","fashion-sneakers","Size: 6 Toddler; Color: Optical White;","Optical White","","38336","B07HV8MG77","0022866406512","","","$ 34.99","100 %","$ 4.47","14.99 %","$ 5.98","9","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/610BMHFyZjL.jpg;https://m.media-amazon.com/images/I/61OL7SYeS0L.jpg;https://m.media-amazon.com/images/I/61KSyGWYBDL.jpg;https://m.media-amazon.com/images/I/61pTf3YEyvL.jpg;https://m.media-amazon.com/images/I/61DOtCz5s3L.jpg;https://m.media-amazon.com/images/I/61LTFLaANeL.jpg;https://m.media-amazon.com/images/I/6181Krq-VDL.jpg;https://m.media-amazon.com/images/I/71EBpE9CxwL.jpg","Converse Chuck Taylor All Star Classic Optical White 7J256 Toddler 5","7J256","CN7J256-5.0","022859348447","B0093YBV0C","","$ 42.03","","","$ 40.80","27","4907","4","$ 38.00","5 Toddler","","solid","Sneaker","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 5 Toddler; Color: Optical White;","Optical White","","43616","B07HV8MG77","0022859348447","","","","100 %","$ 4.47","14.99 %","-","4","2015/06/04","Converse","","","Clothing, Shoes & Jewelry","",""
"com","https://m.media-amazon.com/images/I/718do8kio7L.jpg;https://m.media-amazon.com/images/I/61ChzQ9X8qL.jpg;https://m.media-amazon.com/images/I/610fLrKhU8L.jpg;https://m.media-amazon.com/images/I/61kDwYYtDwL.jpg;https://m.media-amazon.com/images/I/71pFCkTlEKL.jpg;https://m.media-amazon.com/images/I/71uKzQCyOrL.jpg;https://m.media-amazon.com/images/I/61UC+HsUBGL.jpg","Converse unisex-child Chuck Taylor All Star Low Top Sneaker, Black, 2 M US Little Kid","3J235-Black-2 M US Little Kid","3J235","022866377324","B015BJQ1IE","$ 44.95","$ 44.95","","","$ 39.02","84","4911","15","$ 34.99","2 Little Kid","","solid","Chuck Taylor All Star Low Top","Canvas upper is lightweight and durable.","fashion-sneakers","Size: 2 Little Kid; Color: Black;","Black","","44740","B07HV8MG77","0022866377324","","","$ 39.99","100 %","$ 5.52","14.99 %","-","15","2016/08/19","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/718do8kio7L.jpg;https://m.media-amazon.com/images/I/61ChzQ9X8qL.jpg;https://m.media-amazon.com/images/I/610fLrKhU8L.jpg;https://m.media-amazon.com/images/I/61kDwYYtDwL.jpg;https://m.media-amazon.com/images/I/71pFCkTlEKL.jpg;https://m.media-amazon.com/images/I/71uKzQCyOrL.jpg;https://m.media-amazon.com/images/I/61UC+HsUBGL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Black, 12 Little Kid","3J235-black-12 M US Little Kid","3J235","886952772680, 022866377263","B0007UZ2ZQ","","$ 30.70","","","$ 32.00","114","4911","15","$ 34.99","12 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","canvas","fashion-sneakers","Size: 12 Little Kid; Color: Black;","Black","","43102","B07HV8MG77","0022866377263, 0886952772680","","","$ 35.00","100 %","$ 5.28","15.02 %","-","15","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/81XKvGMvX-L.jpg;https://m.media-amazon.com/images/I/712UfSKfOSL.jpg;https://m.media-amazon.com/images/I/71XABIkY9fL.jpg;https://m.media-amazon.com/images/I/7138zDQO+eL.jpg;https://m.media-amazon.com/images/I/71-fBsdXe2L.jpg;https://m.media-amazon.com/images/I/718rbjbG4OL.jpg;https://m.media-amazon.com/images/I/71hvG+SkowL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Navy, 13 Little Kid","3J237-navy-13 M US Little Kid","3J237","886952772949, 022866377522, 228663775220","B0006NCM5M","$ 49.20","$ 48.26","","","$ 46.18","100","4910","11","$ 35.00","13 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","Canvas","fashion-sneakers","Size: 13 Little Kid; Color: Navy;","Navy","","41203","B07HV8MG77","0228663775220, 0022866377522, 0886952772949, 4045711215912","","","$ 35.00","100 %","$ 5.28","15 %","-","11","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/718do8kio7L.jpg;https://m.media-amazon.com/images/I/61ChzQ9X8qL.jpg;https://m.media-amazon.com/images/I/610fLrKhU8L.jpg;https://m.media-amazon.com/images/I/61kDwYYtDwL.jpg;https://m.media-amazon.com/images/I/71pFCkTlEKL.jpg;https://m.media-amazon.com/images/I/71uKzQCyOrL.jpg;https://m.media-amazon.com/images/I/61UC+HsUBGL.jpg","Converse Boys' Youths Chuck Taylor Allstar Ox Black - 2.5 M US Little Kid","015810-34-8","Parent-3J235C","022866377331, 886952772758","B0007V16ZK","$ 45.18","$ 45.18","","","","152","4911","6","$ 34.99","2.5 Little Kid","","solid","Chuck Taylor® All Star® Core Ox (Little Kid)","canvas","fashion-sneakers","Size: 2.5 Little Kid; Color: Black;","Black","","42500","B07HV8MG77","0886952772758, 0022866377331","","","$ 35.00","100 %","$ 5.52","15.01 %","-","6","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse Boy's Chuck Taylor All Star Low Top Kids Sneaker, Pink, 11 Little","3J238-650-11 M US Little Kid","3J238","228663776074, 886952773021, 022866377607","B0037MA364","$ 43.99","$ 43.99","","$ 38.02","$ 37.76","44","4910","9","$ 34.99","11 Little Kid","","solid","Chuck Taylor All Star Low Top Kids","Canvas","fashion-sneakers","Size: 11 Little Kid; Color: Pink;","Pink","","42707","B07HV8MG77","0886952773021, 0228663776074, 8400955502802, 0022866377607","","","$ 35.00","100 %","$ 5.28","15 %","-","9","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/8148PRdo7oL.jpg;https://m.media-amazon.com/images/I/61xQQfzBx7L.jpg;https://m.media-amazon.com/images/I/71FozijyMdL.jpg;https://m.media-amazon.com/images/I/710We20GUcL.jpg;https://m.media-amazon.com/images/I/71Z5A0xlXrL.jpg;https://m.media-amazon.com/images/I/614ZkvhPWaL.jpg;https://m.media-amazon.com/images/I/61uChX1PqcL.jpg","Converse unisex-child Chuck Taylor All Star Low Top Kids Sneaker, Pink, 2,Little Kid","3J238-650-2 M US Little Kid","3J238","022866377683","B004CTQSKG","$ 49.04","$ 48.50","","","","63","4910","10","$ 43.00","2 Little Kid","","solid","Chuck Taylor All Star Low Top Kids","Canvas","fashion-sneakers","Size: 2 Little Kid; Color: Pink;","Pink","","43163","B07HV8MG77","7172012386472, 0022866377683, 7172012386489","","","$ 35.00","100 %","$ 5.52","14.99 %","-","10","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Y2SQVXH0L.jpg;https://m.media-amazon.com/images/I/41bUsAaX30L.jpg;https://m.media-amazon.com/images/I/41bQUAWIWQL.jpg;https://m.media-amazon.com/images/I/41Yunv32IeL.jpg;https://m.media-amazon.com/images/I/41wrisqxVkL.jpg;https://m.media-amazon.com/images/I/31QtOIsggVL.jpg;https://m.media-amazon.com/images/I/41RHG+M-0vL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Black Monochrome, 11 Little Kid","314786F-006-11 M US Little Kid","314786F","022859390439","B003FZOJ9A","","$ 32.46","","$ 34.99","$ 35.01","20","4906","8","$ 34.99","11 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","canvas","fashion-sneakers","Size: 11 Little Kid; Color: Black Monochrome;","Black Monochrome","","43225","B07HV8MG77","5054007690950, 0022859390439","","","$ 35.00","99 %","$ 5.28","15 %","-","8","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Y2SQVXH0L.jpg;https://m.media-amazon.com/images/I/41bUsAaX30L.jpg;https://m.media-amazon.com/images/I/41bQUAWIWQL.jpg;https://m.media-amazon.com/images/I/41Yunv32IeL.jpg;https://m.media-amazon.com/images/I/41wrisqxVkL.jpg;https://m.media-amazon.com/images/I/31QtOIsggVL.jpg;https://m.media-amazon.com/images/I/41RHG+M-0vL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Black Monochrome, 3 Little Kid","314786F-006-3 M US Little Kid","314786F","022859390538","B003H4LX0C","","$ 48.02","","$ 33.83","$ 33.98","52","4906","6","$ 34.99","3 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","Canvas","fashion-sneakers","Size: 3 Little Kid; Color: Black Monochrome;","Black Monochrome","","43102","B07HV8MG77","0022859390538","","","$ 35.00","100 %","$ 5.42","15 %","-","6","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
"com","https://m.media-amazon.com/images/I/61Y2SQVXH0L.jpg;https://m.media-amazon.com/images/I/41bUsAaX30L.jpg;https://m.media-amazon.com/images/I/41bQUAWIWQL.jpg;https://m.media-amazon.com/images/I/41Yunv32IeL.jpg;https://m.media-amazon.com/images/I/41wrisqxVkL.jpg;https://m.media-amazon.com/images/I/31QtOIsggVL.jpg;https://m.media-amazon.com/images/I/41RHG+M-0vL.jpg","Converse Boy's Chuck Taylor All Star Canvas Low Top Sneaker, Black Monochrome, 2 Little Kid","314786F-006-2 M US Little Kid","314786F","022859390514","B003H4KN3U","","$ 49.89","","$ 33.12","$ 33.12","47","4908","6","$ 34.99","2 Little Kid","","solid","Chuck Taylor All Star Canvas Low Top","Canvas","fashion-sneakers","Size: 2 Little Kid; Color: Black Monochrome;","Black Monochrome","","42486","B07HV8MG77","0022859390514","","","$ 35.00","100 %","$ 5.66","15.01 %","-","6","2011/11/25","Converse","","","Clothing, Shoes & Jewelry","Converse",""
