Price,Quantity,UPC,Promo,Source
$24.99,354,400714404888,,https://www.kohls.com/product/prd-3567056/womens-croft-barrow-print-challis-midi-dress.jsp?skuid=71440488
$24.99,954,400714404789,,https://www.kohls.com/product/prd-3567056/womens-croft-barrow-print-challis-midi-dress.jsp?skuid=71440478
$24.99,28,400837593247,,https://www.kohls.com/product/prd-3567056/womens-croft-barrow-print-challis-midi-dress.jsp?skuid=83759324
$4.00,2768,3378872204145,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=18752669
$4.00,2209,3378872204121,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=61966228
$4.00,2443,3378872204183,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=30753685
$4.00,2625,3378872204138,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=37576759
$4.00,187,3378872204190,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=67109259
$4.00,1629,3378872204060,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=81912299
$4.00,4453,3378872204206,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=37576761
$4.00,1,3378872203728,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=67109240
$4.00,1059,3378872204169,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=73965710
$4.00,2135,3378872204084,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=31106067
$4.00,2542,3378872204107,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=81912300
$4.00,3633,3378872204176,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=62801016
$4.00,1800,3378872204152,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=29854957
$4.00,2373,3378872204213,,https://www.kohls.com/product/prd-5279203/sephora-collection-best-skin-ever-full-coverage-multi-use-hydrating-concealer.jsp?skuid=29854959
$9.99,43904,400699703471,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=69970347
$9.99,56407,400699703532,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=69970353
$9.99,13732,400195287536,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=19528753
$9.99,29012,400195287550,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=19528755
$9.99,14571,400608980238,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=60898023
$9.99,4963,400780317075,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78031707
$9.99,4852,400280476791,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=28047679
$9.99,227,400651424901,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142490
$9.99,2440,400651424925,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142492
$9.99,1313,400651424918,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142491
$9.99,3182,400651424970,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142497
$9.99,3511,400651425021,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142502
$9.99,1792,400651424994,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142499
$9.99,776,400779193154,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=77919315
$9.99,822,400782893201,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289320
$9.99,1029,400753395567,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=75339556
$9.99,4633,400732439312,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=73243931
$9.99,4413,400664348591,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=66434859
$9.99,2354,400782893096,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289309
$9.99,3776,400664348584,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=66434858
$9.99,3082,400782893195,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289319
$9.99,2310,400782893072,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289307
$9.99,4764,400782893171,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289317
$9.99,1964,400782893027,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289302
$9.99,3465,400782893126,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289312
$9.99,6408,400782893010,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289301
$9.99,1750,400782893119,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289311
$9.99,2316,400782893003,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289300
$9.99,4678,400782893102,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289310
$9.99,5409,400782893218,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289321
$9.99,697,400782892990,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=78289299
$9.99,1426,400651424888,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142488
$9.99,495,400651424871,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=65142487
$9.99,900,400664348607,,https://www.kohls.com/product/prd-1944597/the-big-one-super-soft-plush-throw.jsp?skuid=66434860
$25.60,84,400690084579,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008457
$25.60,87,400661697524,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169752
$25.60,120,400690084630,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008463
$25.60,86,400661697326,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169732
$25.60,120,400661697593,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169759
$25.60,113,400658451696,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845169
$25.60,113,400690084647,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008464
$25.60,120,400658451702,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845170
$25.60,137,400661697395,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169739
$25.60,124,400661697609,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169760
$25.60,135,400690084654,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008465
$25.60,140,400661697616,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169761
$25.60,301,400661697418,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169741
$25.60,220,400690084661,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008466
$25.60,231,400658451726,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845172
$25.60,241,400661697623,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169762
$25.60,283,400661697425,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169742
$25.60,260,400661697692,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169769
$25.60,225,400658451733,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845173
$25.60,251,400690084678,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008467
$25.60,288,400658451740,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845174
$25.60,337,400661697708,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169770
$25.60,316,400690084739,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008473
$25.60,262,400658451757,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845175
$25.60,256,400661697715,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169771
$25.60,291,400661697500,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169750
$25.60,221,400690084746,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008474
$25.60,203,400658451764,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=65845176
$25.60,318,400661697517,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169751
$25.60,245,400661697722,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=66169772
$25.60,214,400690084753,,https://www.kohls.com/product/prd-7502357/baby-toddler-little-co-by-lauren-conrad-sweater.jsp?skuid=69008475
$24.99,245,008864575825,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=76285248
$24.99,309,008865956678,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127306
$24.99,513,008866071905,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127316
$24.99,131,787165041306,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=04371022
$19.20,1,029041327143,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=78555411
$24.99,526,029039700651,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=72142085
$24.99,695,029038912383,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=27308283
$24.99,84,008865964581,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=73802533
$24.99,232,762895344491,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=65383636
$24.99,869,008864575832,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=76285254
$24.99,210,787165041313,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=04371288
$24.99,1423,008865956685,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127307
$24.99,1731,008866071912,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127317
$19.20,59,029041327150,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=78555412
$24.99,1235,029039700668,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=72142086
$24.99,1346,029038912390,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=27308284
$24.99,133,787165091790,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=98603235
$24.99,597,762895344507,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=65383637
$24.99,975,008864575849,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=76285255
$24.99,291,787165041320,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=04371289
$24.99,45,008865956692,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127308
$24.99,1913,008866071929,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127318
$19.20,75,029041327167,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=78555413
$24.99,1259,029039700675,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=72142087
$24.99,1370,029038912406,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=27308285
$24.99,43,008865964604,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=73802535
$24.99,556,762895344514,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=65383643
$24.99,1246,008864575764,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=76285256
$24.99,165,787165041337,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=04371290
$24.99,2974,008865956609,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127309
$24.99,2683,008866071837,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127319
$19.20,158,029041327174,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=78555414
$24.99,1491,029038912413,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=27308286
$24.99,1305,029039700682,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=72142093
$24.99,141,787165091721,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=98603237
$24.99,4,762895344422,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=65383644
$24.99,1058,008864575771,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=76285257
$24.99,176,787165041344,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=04371291
$24.99,1982,008865956616,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127310
$24.99,3028,008866071844,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127320
$19.20,238,029041327181,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=78555415
$24.99,1843,029038912420,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=27308287
$24.99,1696,029039700699,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=72142094
$24.99,84,008865964529,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=73802537
$24.99,48,787165091738,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=98603238
$24.99,735,762895344439,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=65383645
$24.99,1054,008864575788,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=76285258
$24.99,511,787165041351,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=04371292
$24.99,2491,008865956623,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127311
$24.99,3448,008866071851,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=34127321
$19.20,312,029041327198,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=78555416
$24.99,1517,029038912437,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=27308288
$24.99,1433,029039700705,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=72142095
$24.99,49,008865964536,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=73802543
$24.99,522,787165091745,,https://www.kohls.com/product/prd-1695762/gloria-vanderbilt-amanda-tapered-jeans-womens.jsp?skuid=98603239
