"UPC","Title","ASIN","Sales Rank 180","Price 180","New Count Offer 180","Monthly Sold","Buy Box 180"
"191329026076","Barbie: 10-Movie Classic Princess Collection [DVD]","B073CXQGLD","286.0","34.98","17.0","500","16.11"
"883929799206","Ed, Edd n Eddy: The Complete Series (DVD)","B0BBN81QFV","587.0","69.99","15.0","600","30.53"
"191329266021","Despicable Me 4 - Collector's Edition [DVD]","B0D7CMV316","205.0","22.98","16.0","400","10.75"
"191329268797","Godzilla Minus One (Blu-ray)","B0DC9QJN27","226.0","39.98","16.0","500","17.09"
"883904268260","The Princess Bride (25th Anniversary Edition) [Blu-ray]","B008FD36IC","631.0","19.99","16.0","400","10.66"
"081227946661","Black Sabbath (2009 Remaster)","B01H2ROW8E","1048.0","24.98","20.0","500","25.13"
"190758176611","Greatest Hits","B07923JSDX","342.0","21.98","19.0","400","21.66"
"883929817993","Beetlejuice Beetlejuice (2024) (Blu-ray)","B0DDV292KH","508.0","24.98","17.0","200","16.74"
"883929480937","The Accountant (Blu-ray)","B01LBWHR7Y","554.0","16.63","16.0","600","6.28"
"883929718139","Sopranos: The Complete Series (RPKG) (DVD)","B087SD7MPB","497.0","89.99","15.0","300","51.60"
"050087310882","Guardians of the Galaxy Deluxe Vinyl Edition","B00LICGSFU","458.0","24.98","17.0","200","21.12"
"093624929291","Wildflowers & All The Rest","B08G5HLF41","848.0","39.98","17.0","100","36.87"
"794043161889","The Lord of the Rings: Original Theatrical Trilogy (Triple Feature BD) [Blu-ray]","B0086B89JO","1421.0","24.98","19.0","200","13.45"
"883929343140","4 Film Favorites: Batman Collection (Batman / Batman Returns / Batman Forever / Batman & Robin) [Blu-ray]","B00H14WTLQ","706.0","24.98","15.0","200","12.64"
"883929817580","Ted Lasso: The Richmond Way DVD","B0D2K9ZRS9","388.0","74.99","15.0","300","42.73"
"883929721214","The Jetsons: The Complete Series (DVD)","B08GB6Z98S","785.0","29.98","17.0","100","19.00"
"883929804412","The Venture Bros.: The Complete Series (DVD)","B0C3JBSCP7","739.0","129.99","20.0","300","57.13"
"883929701711","Dune (4k Ultra HD + Blu-ray) [4K UHD]","B09MDHXGST","387.0","33.99","17.0","100","16.69"
"883929799213","Foster’s Home for Imaginary Friends: The Complete Series (DVD)","B0BBN7WCRK","1906.0","79.99","15.0","100","35.26"
"085391108108","The Phantom of the Opera [Blu-ray]","B000JLSLZQ","943.0","19.98","19.0","200","11.24"
"794043132919","Secondhand Lions [Blu-ray]","B0021L9MS2","1533.0","16.98","16.0","200","10.94"
"602577976193","Wicked (Original Cast Recording)[Green/Black 2 LP]","B0D9MVGTH9","1732.0","39.98","20.0","50","39.99"
"883929822607","Dexter’s Laboratory: The Complete Series (DVD)","B0D2KLZ865","1361.0","69.99","18.0","200","37.04"
"883929699858","Teen Titans: The Complete Series [Blu-ray]","B07ZWBQN9F","2228.0","38.13","15.0","300","39.69"
"043396637405","Kingdom of the Planet of the Apes - Blu-ray + Digital","B0D8J86YX2","1420.0","34.99","16.0","200","20.56"
"883904322085","Clint Eastwood Collection, The","B00MP2FWC2","1497.0","18.98","15.0","100","10.90"
"191329267455","Speak No Evil - Collector's Edition Blu-ray + Digital","B0DFCYN42X","4343.0","22.98","15.0","50","14.57"
"883929084555","Tom Selleck Western Collection (Monte Walsh / Last Stand at Saber River / Crossfire Trail)","B002LII6PU","1951.0","16.98","16.0","100","10.05"
"190296611964","Alive 2007","B099ZPJL14","2540.0","34.98","19.0","50","34.13"
"883929161867","Roots (Seven-Disc 30th Anniversary Edition)","B005CGI4O6","1757.0","24.98","18.0","100","15.71"
"883929797547","Maltese Falcon, The (4K Ultra HD + Blu-ray) [4K UHD]","B0BV3BCLB1","1831.0","33.99","16.0","100","19.67"
"602508119354","Greatest Hits[LP]","B07ZLKT9TR","3346.0","29.99","18.0","50","29.82"
"760137375098","Pitch Black [4K Ultra HD / UHD] [Blu-ray]","B089CV89YN","4994.0","49.95","15.0","200","31.69"
"883929371372","Keeping Up Appearances Complete Series Special Edition (DVD)","B00EF4U7AK","2366.0","158.72","17.0","100","42.33"
"191329135747","F9: The Fast Saga - Director's Cut [Blu-ray + DVD + Digital]","B097SGDCY9","3318.0","19.98","15.0","100","11.77"
"027616093837","Addams Family: CSR (PS/VIVA/DVD)","B000V3JGIS","3909.0","69.98","17.0","100","18.43"
"883929603824","Friends: The Complete Series (Repackaged/Blu-ray)","B071GW29DM","2183.0","94.99","17.0","50","55.16"
"025192370885","An American Werewolf in London [Blu-ray]","B01IP2X72W","2647.0","19.98","15.0","100","8.00"
"880882452513","Black Pumas [Deluxe Gold & Red/Black Marble 2 LP]","B08DCYBRFF","3210.0","35.98","17.0","50","28.96"
"883929818280","Furiosa: A Mad Max Saga (2024) (Blu-ray)","B0D3VGRXYM","1291.0","24.98","16.0","100","15.48"
"883929692606","Willy Wonka & the Chocolate Factory (4K Ultra HD + Blu-ray) [4K UHD]","B091GJD75T","1481.0","34.98","19.0","100","16.89"
"603497842162","Europe '72 (Live) [50th Anniversary Edition]","B09XFLTGG6","1435.0","69.98","15.0","100","48.89"
"077771187216","The Steve Miller Band: Greatest Hits, 1974-78 [Vinyl]","B001B0G5W0","1359.0","29.99","18.0","50","29.79"
"683904111777","COACH - THE COMPLETE SERIES DVD DVD","B072RC11KH","3247.0","69.98","17.0","100","20.68"
"883929704712","Full Metal Jacket (4K Ultra HD + Blu-ray) [4K UHD]","B084WKXP77","916.0","34.98","15.0","200","18.17"
"883929640966","How the Grinch Stole Christmas: Ultimate Edition (DVD)","B07G1ZHW91","4168.0","19.98","20.0","50","9.87"
"786936900071","The Nightmare Before Christmas [Blu-ray]","B0CBG3STMT","14512.0","25.99","20.0","100","14.79"
"810134941243","Teenage Mutant Ninja Turtles (2003): The Ultimate Collection [DVD]","B0C8PQQ8G8","2341.0","59.99","17.0","100","54.67"
"883929604937","Sherlock: Seasons 1-4 & Abominable Bride Gift Set [Blu-ray]","B074JQDTKH","1340.0","99.99","17.0","100","39.91"
"081227964566","Led Zeppelin II (2014 Remaster)","B00IXHBQUK","1879.0","16.98","20.0","50","13.41"
"093624843283","The Sickness (25th Anniversary Deluxe Edition)","B0DT7H6J9R","2147.0","27.98","19.0","100","26.22"
"883929723430","Clockwork Orange, A (4K Ultra HD + Blu-ray) [4K UHD]","B09B8FXZ8N","2009.0","33.99","15.0","100","19.87"
"883929192694","Crazy, Stupid, Love [Blu-ray]","B003Y5H57E","6940.0","16.98","15.0","50","11.18"
"883929251766","Teenage Mutant Ninja Turtles / Teenage Mutant Ninja Turtles II: The Secret of the Ooze / Teenage Mutant Ninja Turtles III: Turtles in Time (Triple Feature) [Blu-ray]","B008EXAJM4","887.0","19.98","16.0","400","13.41"
"603497828852","Machine Head (50th Anniversary Deluxe)","B0CV4J4HYF","6846.0","79.98","17.0","50","56.99"
"883929268955","Goonies, The / Gremlins / Gremlins 2: The New Batch (BD) (3FE) [Blu-ray]","B009Z5975A","4970.0","19.98","15.0","50","11.88"
"883929785230","Vikings: The Complete Series (DVD)","B09Q7MQVPC","3523.0","129.99","15.0","50","53.37"
"883929675227","F Troop: The Complete Series (Seasons 1&2) (DVD)","B07TNVWLKD","3968.0","24.98","15.0","100","17.60"
"883929724628","Dukes of Hazzard: The Complete Series (Repackaged/DVD)","B08DC69DDK","3225.0","84.99","16.0","100","50.34"
"883929819676","Aquaman 2-Film Collection(DVD)","B0CQPG9K52","7573.0","24.98","15.0","50","14.13"
"786936854930","Captain America: The Winter Soldier [Blu-ray]","B07442M9X5","5343.0","26.99","19.0","50","11.11"
"883929106387","Grumpy Old Men / Grumpier Old Men (Double Feature) [Blu-ray]","B0022NHTD4","7054.0","19.98","15.0","50","11.90"
"786936896947","Ant-Man And The Wasp: Quantumania [Blu-ray]","B0C1P3RQ4K","2817.0","26.99","16.0","100","15.83"
"883929298341","Full House: The Complete Series Collection (Repackage/DVD)","B00BNPC3D8","7499.0","84.99","15.0","50","55.29"
"192641872150","INSIDE (DELUXE)[3 LP Box Set]","B0B2DV9JC2","8348.0","89.98","20.0","50","53.44"
"704400109294","Bocchi The Rock! - The Complete Season - Blu-ray","B0CLB56JBH","4642.0","69.98","15.0","50","39.42"
"883929700691","Supernatural: The Fifteenth and Final Season (DVD)","B08LR8L91Y","3800.0","24.98","15.0","50","14.14"
"720841301615","Skinty Fia[LP]","B09PK4GSQZ","6654.0","25.99","15.0","50","26.56"
"012569793958","The Dirty Dozen [Blu-ray]","B000O176IO","12657.0","19.98","19.0","50","11.47"
"012569736351","Mister Roberts","B000FZETR0","6512.0","19.97","15.0","100","11.44"
"603497835010","John Prine","B0CBNKGMJX","2557.0","21.98","19.0","50","21.23"
"883929712014","Wonder Woman: The Complete Series [Blu-ray]","B087GVXZ29","4929.0","64.99","15.0","50","33.63"
"191329135730","F9: The Fast Saga - Director's Cut [DVD]","B097SGTTXX","4662.0","16.98","16.0","50","9.25"
"883929735884","Two and a Half Men: The Complete Series (RPKG/DVD)","B094WR9N5Y","3088.0","124.99","17.0","50","58.62"
"883904283492","Killer Klowns from Outer Space (WS/BD) [Blu-ray]","B008MU8ZNO","7642.0","19.98","15.0","50","9.64"
"886974598220","5cd Original Album Classics (Kansas/ Song For America/Masque/Leftoverture /Point Of Know Return)","B001P5VT7M","6882.0","26.11","18.0","50","21.21"
"043396581562","Spider-Man: Across The Spider-Verse - DVD + Digital","B0C67WR1VR","3776.0","26.99","17.0","50","15.52"
"085391109129","The Great Race","B000063K2R","5772.0","19.98","18.0","50","11.97"
"883929805662","Step By Step: The Complete Series (DVD)","B0CDFC2S9G","8100.0","89.58","15.0","50","48.55"
"786936894592","The Beatles : Get Back: Season 1 [Blu-ray]","B0B1JGHLF7","8595.0","55.99","16.0","50","40.82"
"085391176756","Woodstock: Three Days of Peace & Music (Two-Disc 40th Anniversary Director's Cut)","B001NXDSLQ","6319.0","24.98","20.0","50","14.78"
"883929657094","Mama's Family Seasons 1-6 (DVD)","B07KLFJDXJ","5561.0","69.99","15.0","50","37.59"
"883929725366","Handmaid's Tale, The: Fourth Season (DVD)","B09NPJJVRG","3381.0","19.98","17.0","50","13.29"
"602557293593","New Miserable Experience[LP]","B01MSACVY8","2774.0","27.98","15.0","50","26.11"
"857661008629","Diamond Jubilee","B0DKVYGDT9","15930.0","56.98","20.0","50","55.27"
"883929825257","Young Sheldon: The Complete Series (DVD)","B0D4F2NVFJ","2584.0","99.99","18.0","100","43.84"
"883929251209","Blazing Saddles / Caddyshack / National Lampoon's European Vacation (Triple Feature) [Blu-ray]","B007NQLA9O","4105.0","18.94","15.0","50","10.69"
"883929413294","Neverending Story II: Next Chapter [Blu-ray]","B00KWMX8V4","5812.0","19.98","16.0","50","9.55"
"883929788361","Christmas Story, A (4K Ultra HD + Blu-ray) [4K UHD]","B0BC24H2GK","7427.0","33.99","17.0","50","14.84"
"883929822355","Watchmen Chapter 1 (Blu-Ray)","B0D699G68J","5535.0","22.98","15.0","50","14.17"
"883929818389","Furiosa: A Mad Max Saga (DVD)","B0D3VH6B49","3561.0","22.98","18.0","50","13.54"
"045778756612","HEART OF SATURDAY NIGHT","B079JCLP17","9931.0","26.98","15.0","50","19.36"
"883904330929","The Terminator","B00UA86HAE","6442.0","16.98","18.0","50","7.88"
"786936893892","The Jungle Book [Blu-ray]","B09NGTP524","5738.0","26.99","16.0","50","13.53"
"011661907515","Raising Sand[2 LP]","B000V9KE1U","5753.0","32.99","18.0","50","21.55"
"025192167768","2 Guns","B00BEIYN9Q","5041.0","29.98","19.0","50","6.63"
"883929674053","Wonder Woman 1984 (4K Ultra HD + Blu-ray) [4K UHD]","B08VTWC31M","8561.0","25.79","17.0","50","15.25"
"816726027906","FOOD WARS","B071V7QHFY","7773.0","99.98","19.0","50","26.86"
"883929818488","Joker: Folie A Deux (Blu-ray )","B0DJ22H2C8","4272.0","25.79","16.0","50","17.73"
"786936856316","Black Panther [4K UHD]","B079F9D91P","6083.0","34.99","15.0","50","21.25"
"085393353629","A Star is Born","B000AYEL1A","5836.0","19.97","18.0","50","8.92"
"883929648948","Hitchhiker's Guide To The Galaxy: Special Edition (BD) [Blu-ray]","B07FDJY3VB","4767.0","24.98","16.0","50","11.31"
"883929799145","Shazam! Fury Of The Gods (Blu-ray)","B0BXV1FQ9F","7773.0","22.98","16.0","50","11.92"
"191329265673","The Bikeriders - Collector's Edition Blu-ray + Digital","B0D4WLWYYX","5720.0","24.89","15.0","50","15.14"
"883929826131","Beetlejuice Beetlejuice (4KUHD/Steelbook + BluRay + Digital) [4K UHD]","B0DDVDSVMS","6200.0","54.97","16.0","50","34.72"
"786936854954","Guardians Of The Galaxy [Blu-ray]","B07447SLFH","12432.0","26.99","15.0","50","14.72"
"786936883749","Cruella [Blu-ray]","B09CGKYMT7","11919.0","26.99","19.0","50","15.94"
"786936888331","Toy Story/Toy Story 2/Toy Story 3/Toy Story 4 [Blu-ray]","B092PKQ2JK","16344.0","75.99","15.0","50","43.37"
"883929623877","A Star Is Born (4K Ultra HD + Blu-ray + Digital) [4K UHD]","B07GVXD8J3","10186.0","24.98","15.0","50","18.50"
"025192072932","National Lampoon's Animal House [Blu-ray]","B003N9ASEI","7642.0","26.98","15.0","50","8.93"
"883929669691","It Chapter Two (Blu-ray)","B07TMRRFXK","7420.0","18.94","17.0","50","9.89"
"786936854992","Ant-Man [Blu-ray]","B07447J2TS","10125.0","26.99","16.0","50","9.79"
"037836084591","Ricitos de Oro Chamomile Baby Shampoo, Hypoallergenic Tear Free Baby Shampoo with Chamomille Extract; 8.4 Fl Oz","B01FCPIHRU","78713.0","18.0","15.0","300","7.44"
