UPC,Price,Variant,Promo,Source Link
023802079913,142.4,5 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312460401
023802079067,278.40000000000003,41 / BROWN,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-brown?variant=41670306627697
023802056341,79.96000000000001,7.5 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368858225
023802078947,278.40000000000003,39 / CORAL,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-coral?variant=41670307020913
023802079135,278.40000000000003,41 / BLACK,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-black?variant=41670306365553
023802085532,110.4,7.5 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951839857
023802064803,214.4,41 / ROCCIA,END20,https://www.jackrogersusa.com/products/carlotta-ballet-printed-snake-leather-roccia?variant=41438377148529
023802078855,278.40000000000003,41 / DUSTY BLUE,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-dusty-blue?variant=41670307315825
023802079906,142.4,5.5 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312493169
023802056334,79.96000000000001,8 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368890993
023802078930,278.40000000000003,40 / CORAL,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-coral?variant=41670307053681
023802085525,110.4,8 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951872625
023802079890,142.4,6 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312525937
023802056327,79.96000000000001,8.5 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368923761
023802078923,278.40000000000003,41 / CORAL,END20,https://www.jackrogersusa.com/products/santa-maria-ballet-suede-coral?variant=41670307086449
023802085518,110.4,8.5 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951905393
023802079883,142.4,6.5 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312558705
023802056310,79.96000000000001,9 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368956529
023802056303,79.96000000000001,9.5 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438368989297
023802056297,79.96000000000001,10 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438369022065
023802056280,79.96000000000001,11 / NATURAL /FUCSHIA PINK,END20,https://www.jackrogersusa.com/products/erin-sandal-raffia-natural-fucshia-pink?variant=41438369054833
023802085501,110.4,9 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951938161
023802079876,142.4,7 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312591473
023802085495,110.4,9.5 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242951970929
023802079869,142.4,7.5 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312624241
023802079852,142.4,8 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312657009
023802079845,142.4,8.5 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312689777
023802085488,110.4,10 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242952003697
023802079838,142.4,9 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312722545
023802085471,110.4,11 / TURQUOISE,END20,https://www.jackrogersusa.com/products/collins-sandal-metallic-nappa-turquoise?variant=42242952036465
023802079821,142.4,9.5 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312755313
023802079814,142.4,10 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312788081
023802079807,142.4,11 / BLACK,END20,https://www.jackrogersusa.com/products/jacks-sport-jeweled-sandal-nappa-black?variant=41670312820849
023802080278,134.4,5 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309576817
023802080261,134.4,5.5 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309609585
023802080254,134.4,6 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309642353
023802080247,134.4,6.5 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309675121
023802080230,134.4,7 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309707889
023802080223,134.4,7.5 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309740657
023802080216,134.4,8 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309773425
023802080209,134.4,8.5 / DARK OLIVE,END20,https://www.jackrogersusa.com/products/chesapeake-clog-suede-dark-olive?variant=41670309806193
