UPC,ASIN,Title,Cost,Price,Profit,ROI,Offers,Sales Rank,Size,Color, Link, Tags
196941024875,B0C4Q237JB,"New Balance Unisex 997R Sneaker, Black, 9 US Men",99.99,89,-31.820000400543208,-31.82318271881509%,4,55917,10.5 Women/9 Men,Black,https://www.shopwss.com/products/u997rhc?variant=40950709059639,"$80 TO $100, 997r, BLACK, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, livestyle, md2-exclusion, mens, mens-shoes, mens-shoes-running, NEW BALANCE, ru"
196941024905,B0CGJJYFCQ,"New Balance Unisex 997R Sneaker, Black, 10.5 US Men",99.99,89,-31.820000400543208,-31.82318271881509%,5,55917,12 Women/10.5 Men,Black,https://www.shopwss.com/products/u997rhc?variant=40950709157943,"$80 TO $100, 997r, BLACK, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, livestyle, md2-exclusion, mens, mens-shoes, mens-shoes-running, NEW BALANCE, ru"
197966375966,B0CN3V73SY,"New Balance Unisex 997R Sneaker, Dark Arctic Grey/Navy, 8.5 US Men",65.99,0,0,,3,55917,10 Women/8.5 Men,Dark Arctic Grey/Navy,https://www.shopwss.com/products/u997rrb?variant=40951005085751,"$60 TO $80, 997, clearance, eligible-discount-employee, GREY, Lifestyle, mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, running, U997RRB, unisex-label"
197966375935,B0CN3TD5YD,"New Balance Unisex 997R Sneaker, Dark Arctic Grey/Navy, 7 US Men",65.99,89.5,2.759999523162847,4.182451164059475%,6,55917,8.5 Women/7 Men,Dark Arctic Grey/Navy,https://www.shopwss.com/products/u997rrb?variant=40951004987447,"$60 TO $80, 997, clearance, eligible-discount-employee, GREY, Lifestyle, mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, running, U997RRB, unisex-label"
197966376031,B0CN3TNP4D,"New Balance Unisex 997R Sneaker, Dark Arctic Grey/Navy, 12 US Men",65.99,99.98999786376953,11.199997673034673,16.972264999294854%,7,55917,13.5 Women/12 Men,Dark Arctic Grey/Navy,https://www.shopwss.com/products/u997rrb?variant=40951005315127,"$60 TO $80, 997, clearance, eligible-discount-employee, GREY, Lifestyle, mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, running, U997RRB, unisex-label"
197966375959,B0CN3V1MPL,"New Balance Unisex 997R Sneaker, Dark Arctic Grey/Navy, 8 US Men",65.99,99.98999786376953,11.67999769210816,17.699647965007063%,5,55917,9.5 Women/8 Men,Dark Arctic Grey/Navy,https://www.shopwss.com/products/u997rrb?variant=40951005052983,"$60 TO $80, 997, clearance, eligible-discount-employee, GREY, Lifestyle, mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, running, U997RRB, unisex-label"
197966375980,B0CN3TVH7Y,"New Balance Unisex 997R Sneaker, Dark Arctic Grey/Navy, 9.5 US Men",65.99,0,0,,5,55917,11 Women/9.5 Men,Dark Arctic Grey/Navy,https://www.shopwss.com/products/u997rrb?variant=40951005151287,"$60 TO $80, 997, clearance, eligible-discount-employee, GREY, Lifestyle, mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, running, U997RRB, unisex-label"
197966376017,B0CN3TV5CK,"New Balance Unisex 997R Sneaker, Dark Arctic Grey/Navy, 11 US Men",65.99,99.98999786376953,11.199997673034673,16.972264999294854%,7,55917,12.5 Women/11 Men,Dark Arctic Grey/Navy,https://www.shopwss.com/products/u997rrb?variant=40951005249591,"$60 TO $80, 997, clearance, eligible-discount-employee, GREY, Lifestyle, mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, running, U997RRB, unisex-label"
197967979828,B0D54PNXLB,"New Balance Unisex 997R Sneaker, Vintage Indigo/Sea Salt, 13 US Men",65.99,89.98999786376953,2.699997673034673,4.091525493309097%,3,55917,14.5 Women/13 Men,Vintage Indigo/Sea Salt,https://www.shopwss.com/products/u997rpcd?variant=41165272809527,"$60 TO $80, 997, BLUE, clearance, eligible-discount-employee, Life, Mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, Running, U997RPCD, unisex-label"
197967980053,B0D54QDD9K,"New Balance Unisex 997R Sneaker, Timberwolf/Sea Salt, 13 US Men",65.99,89.98999786376953,2.699997673034673,4.091525493309097%,3,55917,14.5 Women/13 Men,Timberwolf/Sea Salt,https://www.shopwss.com/products/u997rpcc?variant=41165272383543,"$60 TO $80, 997, BEIGE, clearance, eligible-discount-employee, Life, Mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, Running, U997RPCC, unisex-label"
197967979767,B0D54PNRY8,"New Balance Unisex 997R Sneaker, Vintage Indigo/Sea Salt, 9.5 US Men",65.99,89.98999786376953,3.01999784469605,4.576447711313912%,3,55917,11 Women/9.5 Men,Vintage Indigo/Sea Salt,https://www.shopwss.com/products/u997rpcd?variant=41165272612919,"$60 TO $80, 997, BLUE, clearance, eligible-discount-employee, Life, Mens, mens-shoes, mens-shoes-running, NEW BALANCE, on-sale, pfs:label-CLEARANCE, Running, U997RPCD, unisex-label"
196941024929,B0C4Q1W6RW,"New Balance Unisex 997R Sneaker, Black, 11.5 US Men",99.99,89.8499984741211,-31.34000085830688,-31.343135171824066%,9,55946,13 Women/11.5 Men,Black,https://www.shopwss.com/products/u997rhc?variant=40950709223479,"$80 TO $100, 997r, BLACK, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, livestyle, md2-exclusion, mens, mens-shoes, mens-shoes-running, NEW BALANCE, ru"
196941024943,B0CGJFV1X6,"New Balance Unisex 997R Sneaker, Black, 13 US Men",99.99,0,0,,3,55946,14.5 Women/13 Men,Black,https://www.shopwss.com/products/u997rhc?variant=40950709289015,"$80 TO $100, 997r, BLACK, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, livestyle, md2-exclusion, mens, mens-shoes, mens-shoes-running, NEW BALANCE, ru"
196941024868,B0C4PZ7DFG,"New Balance Unisex 997R Sneaker, Black, 8.5 US Men",99.99,89.94999694824219,-30.770002593994136,-30.773079901984335%,5,55946,10 Women/8.5 Men,Black,https://www.shopwss.com/products/u997rhc?variant=40950709026871,"$80 TO $100, 997r, BLACK, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, livestyle, md2-exclusion, mens, mens-shoes, mens-shoes-running, NEW BALANCE, ru"
196941024882,B0C4PZXSQW,"New Balance Unisex 997R Sneaker, Black, 9.5 US Men",99.99,89.9000015258789,-31.05999826431274,-31.063104574770218%,3,55946,11 Wide Women/9.5 Men,Black,https://www.shopwss.com/products/u997rhc?variant=40950709092407,"$80 TO $100, 997r, BLACK, bts25, eligible-discount, eligible-discount-clearance, eligible-discount-employee, eligible-discount-friends, full-price-eligible-discount, lifestyle, livestyle, md2-exclusion, mens, mens-shoes, mens-shoes-running, NEW BALANCE, ru"
