UPC,Price,Variant,Promo,Source Link
070158489484,5.355,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/krazy-glue-r-maximum-bond-krazy-glue-0-52-oz-dries-clear-epikg48948mr
026000188395,45.594,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/elmers-r-slime-celebration-kit-36-97-oz-assorted-colors-epi2091060
,16.092,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/parker-r-jotter-ballpoint-pen-retractable-medium-0-7-mm-blue-ink-waterloo-blue-chrome-barrel-par1953245
071641190917,39.87,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/expo-r-low-odor-dry-erase-vibrant-color-markers-fine-bullet-tip-assorted-colors-36-pack-san2138424a-pack-of-36
041540894728,4.680000000000001,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/paper-mate-r-profile-ballpoint-pen-retractable-bold-1-4-mm-blue-ink-translucent-blue-barrel-4-pack-pap196066689472
026000013222,1.971,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/elmers-r-glue-all-white-glue-4-oz-dries-clear-epie1322
071641210493,13.779,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/paper-mate-inkjoy-gel-bright-pens-medium-point-0-7mm-pap2173765
041540636014,10.224,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/paper-mate-r-comfortmate-ultra-ballpoint-pen-retractable-fine-0-8-mm-blue-ink-blue-barrel-dozen-pap6360187
070158829488,2.9970000000000003,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/krazy-glue-r-all-purpose-krazy-glue-0-14-oz-dries-clear-epikg82948mr
070158004847,3.7710000000000004,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/krazy-glue-r-maximum-bond-krazy-glue-precision-tip-0-14-oz-dries-clear-epikg48448mr
,7.65,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/waterman-refill-for-waterman-roller-ball-pens-fine-conical-tip-black-ink-wat1964019
026000009041,3.123,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/elmers-r-rubber-cement-with-brush-applicator-4-oz-dries-clear-epie904
071641815056,3.321,Default Title,GEARUP,https://goodearthproducts.com/collections/newell-school-promo-2025/products/expo-r-white-board-care-dry-erase-eraser-5-13-x-1-25-san81505
